2017,12.1,55,83.6,91.1,-18.9,-18.4,94.3,25.1,8.54,1.35,8.73,26.7,9.05,1.43,9.45,17.8,12.4,7.32,-1.45,38.83
2016,12.1,62,102.5,100,+9.2,+9.9,102,28.8,12.5,0.13,10.4,28.3,12.2,0.13,10.8,23.4,15.5,8.77,+1.72,38.86
2015,11.9,57,93.3,95.9,+11.9,+14.6,92.7,24.8,9.63,0.64,8.35,26.8,10.4,0.69,9.13,20,12.9,7.05,+1.03,35.01
2014,11.9,55,81.4,63.1,+35.4,+77,76,20.7,7.48,0.99,7.12,27.2,9.85,1.31,9.46,18.5,12.8,6.02,+2.39,33.33
2013,11.9,55,46,41.2,+7.25,+18.7,63.4,15.2,4.08,0.92,4.29,23.9,6.44,1.46,6.21,10.8,8.13,3.63,+0.62,30
2012,11.8,53,38.75,38.6,+5.95,+18.1,51.8,13.2,2.82,0.81,3.55,25.4,5.45,1.56,6.24,9.21,6.95,3.01,+0.53,29.91
2011,11.8,51,32.8,43.1,-31.5,-49,45.7,11.8,2.25,0.63,2.93,25.9,4.92,1.38,5.74,7.71,5.59,2.48,-1.71,28.3
2010,11.8,55,64.3,55.3,-0.7,-1.1,53.4,14.1,4.72,0.58,4.94,26.4,8.85,1.09,9.16,15.2,11,4.19,+0.27,28.16
2009,11.5,53,65,51.9,+35,+117,49.9,12.7,4.87,-0.05,4.49,25.5,9.76,-0.09,8.99,15.9,11.7,3.92,-0.28,26.41
2008,11.1,51,30,71.2,-79.5,-72.6,64.1,15.3,6.05,-1.11,4.72,24,9.45,-1.73,7.37,16.6,11.7,4.2,-3.04,23.34
2007,10.8,60,109.5,115,+20.7,+23.3,56.7,14.6,7.69,0.17,7.54,25.8,13.6,0.29,13.3,27.2,19.1,7.24,-0.8,28.58
2006,9.05,64,88.8,108,-26.7,-23.1,45.1,13.2,7.31,-0.08,7.13,29.3,16.2,-0.18,15.8,32.9,23,8.04,-1.23,27.06
2005,6.95,62,115.5,97.5,+23.5,+25.5,36.3,11.2,6.77,-0.15,6.13,30.8,18.6,-0.4,16.9,32.9,22.1,9.27,+0.26,26.39
2004,4.73,-,92,112,-23.5,-20.3,-,-,-,-,4.21,-,-,-,-,-,-,9.01,+1.91,21.42
2003,3.34,-,115.5,114,+11,+10.5,-,-,-,-,2.38,-,-,-,-,-,-,7.1,+2.89,19.73
2002,2.5,-,-,-,-,-,-,-,-,-,0.92,-,-,-,-,-,-,4.21,-,16.96
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
