2017,64.6,32,26.1,25.3,+1.45,+5.9,266,-3.07,-18.1,-1.48,-19.6,-1.15,-6.79,-0.56,-7.35,-6.11,-4.71,-3.03,-1.96,47.6
2016,64.6,40,24.65,28.5,-8.9,-26.5,292,-5.98,-23.4,16.5,-6.94,-2.05,-8.04,5.66,-2.38,-1.98,-1.55,-1.07,-2.4,51.63
2015,64.6,49,33.55,40,-8.1,-19.4,299,11.7,-6.57,17.3,8.62,3.91,-2.2,5.8,2.88,2.29,1.82,1.33,-1.17,56.8
2014,64.6,49,41.65,43.6,+4.35,+11.7,350,18.6,-0.73,20.7,16.1,5.32,-0.21,5.92,4.62,4.42,3.54,2.5,+3.79,59.79
2013,64.6,38,37.3,36.2,+1.4,+3.9,324,4.09,-15.2,7.7,-8.36,1.26,-4.7,2.38,-2.58,-2.56,-2.03,-1.29,+1.9,53.39
2012,64.6,38,35.9,51.5,-25.6,-41.6,297,-10.9,-28.4,5.5,-20.6,-3.66,-9.57,1.85,-6.94,-6.28,-4.94,-3.19,-8.1,47.86
2011,64.6,53,61.5,94.8,-47,-43.3,388,49.3,29.6,11.2,31.7,12.7,7.64,2.89,8.16,9.36,7.28,4.91,+1.61,53.91
2010,62.4,49,108.5,125,-14,-11.4,365,41.9,22.9,1.3,20.6,11.5,6.28,0.36,5.65,6.07,4.78,3.3,-0.07,52.57
2009,63,47,122.5,96.9,+53.5,+77.5,276,34.3,21.6,3.34,21,12.4,7.83,1.21,7.64,5.97,4.78,3.37,-7.49,56.12
2008,61.8,70,69,131,-152.5,-68.8,383,88.6,72.3,10.1,66.5,23.1,18.9,2.65,17.3,18,14.1,10.86,-3.08,58.03
2007,61.8,70,221.5,210,-3.5,-1.6,402,108,92,9.32,85.3,26.9,22.9,2.32,21.2,21.6,16.6,13.94,-3.71,62.94
2006,60.1,81,225,256,-25,-10,377,124,111,7.11,102,33,29.5,1.88,27.1,38.3,26.4,17.65,+9.9,67.2
2005,51.7,60,-,-,-,-,255,53.8,41.9,2.25,40.1,21.1,16.5,0.88,15.7,35.8,18.5,7.75,+6.47,25.4
2004,48.7,32,-,-,-,-,182,17.3,9.08,-1.91,6.25,9.46,4.98,-1.05,3.43,6.93,3.5,1.28,+0.76,18.98
2003,48.3,34,-,-,-,-,153,9.47,1.88,-0.77,2.52,6.18,1.23,-0.5,1.65,2.92,1.54,0.52,+0.26,18.17
2002,48.3,36,-,-,-,-,119,2.62,-3.66,1.56,1.26,2.21,-3.07,1.31,1.06,1.47,0.8,0.26,-,17.7
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
