2017,13.8,28,21.4,22,+3.5,+19.6,5.27,0.69,-0.44,0.05,-0.4,13.1,-8.36,0.9,-7.68,-2.32,-1.05,-0.29,-0.76,12.27
2016,13.8,40,17.9,18.6,-3.9,-17.9,9.23,2.28,0.79,-0.02,0.65,24.7,8.55,-0.17,7.06,3.63,1.71,0.47,+0.75,13.06
2015,13.8,28,21.8,24.1,-8.2,-27.3,8.77,1.44,-0.29,0.27,-0.38,16.4,-3.31,3.09,-4.35,-2.07,-1.01,-0.28,-0.38,12.99
2014,13.9,36,30,30.3,+0.55,+1.9,8.4,1.65,0.03,0.18,0.13,19.6,0.41,2.16,1.58,0.7,0.34,0.1,+0.18,13.67
2013,13.9,32,29.45,27.8,+12.2,+70.7,7.71,1.38,-0.18,0.11,-0.11,18,-2.32,1.45,-1.48,-0.59,-0.34,-0.08,+0.13,13.82
2012,13.9,34,17.25,14.7,+3.65,+26.8,7.55,1.41,-0.22,0.18,-0.29,18.6,-2.92,2.44,-3.83,-1.44,-1.04,-0.21,-3.12,14.21
2011,13.9,55,13.6,18.1,-5.15,-27.5,8.61,0.64,-1.39,5.64,4.03,7.48,-16.1,65.5,46.8,21.8,14.9,2.91,+4.57,14.8
2010,13.9,36,18.75,15.8,+9.85,+111,12.1,3.06,0.25,-2.13,-2.31,25.3,2.04,-17.6,-19.1,-12.9,-8.4,-1.66,-1.86,11.82
2009,13.9,47,8.9,7.48,+2.74,+44.5,11.5,3.18,0.13,0.29,0.28,27.5,1.16,2.51,2.46,1.48,0.98,0.2,+0.11,13.9
2008,13.9,45,6.16,8.67,-0.39,-6,13.3,3.54,0.25,-0.14,0.12,26.5,1.88,-1.08,0.9,0.63,0.4,0.09,-1.08,13.81
2007,13.9,53,6.55,6.48,+1.42,+27.7,15.6,4.88,1.26,0.46,1.63,31.2,8.03,2.95,10.4,8.75,5.23,1.17,+1.66,13.99
2006,22.4,32,5.13,3.02,+2.22,+76.3,16.8,2.67,-1.18,0.13,-1.09,15.8,-7,0.79,-6.5,-5.96,-3.61,-0.49,+2.95,7.95
2005,22.4,26,2.91,3.5,-3.04,-51.1,17.7,3.17,-0.53,-7.05,-7.7,18,-2.99,-39.9,-43.6,-34,-22.9,-3.44,-3.47,8.46
2004,22.4,38,5.95,6.08,+0.15,+2.6,32,3.43,0.52,-0.34,0.07,10.7,1.62,-1.05,0.21,0.25,0.17,0.03,-0.31,11.77
2003,22.2,40,5.8,5.89,-1.25,-17.7,37.1,4.48,0.85,0,0.75,12.1,2.29,0,2.02,2.79,1.78,0.34,+3.48,12.24
2002,22.2,28,7.05,5.07,+4.45,+171,44.2,2.99,-1.59,-5.48,-6.97,6.76,-3.6,-12.4,-15.8,-23.1,-13.2,-3.14,+0.26,12
2001,33.4,26,2.6,3.26,-0.7,-21.2,41.6,0.94,-4.13,-7.17,-11.4,2.27,-9.92,-17.2,-27.3,-29,-15.9,-3.4,-3.45,10.13
2000,33.4,38,3.3,7.2,-5.2,-61.2,79.1,8.87,1.67,-1.51,0.15,11.2,2.11,-1.91,0.19,0.35,0.18,0.05,+0.6,13.35
1999,33.4,26,8.5,12.8,-4.9,-36.6,66.5,8.92,0.97,-2.75,-1.85,13.4,1.46,-4.14,-2.78,-4.1,-1.94,-0.55,-1.3,13.19
1998,30.3,28,13.4,17.4,-1.8,-11.8,85,12.2,4.54,-2.48,2.29,14.4,5.34,-2.91,2.69,5.05,2.35,0.75,+0.37,15.24
1997,30.3,32,15.2,18.8,-2.3,-13.1,62.1,8.84,-0.18,1.36,1.17,14.2,-0.28,2.19,1.88,2.64,1.23,0.38,+1.52,14.54
1996,30.3,-,17.5,14,+2,+12.9,-,-,-,-,-3.47,-,-,-,-,-,-,-1.14,-0.64,13.86
1995,29.5,-,15.5,30.5,-39,-71.6,-,-,-,-,-1.35,-,-,-,-,-,-,-0.5,-0.58,15.43
1994,21.1,-,54.5,47.9,+24.7,+82.9,-,-,-,-,0.17,-,-,-,-,-,-,0.08,-0.82,11.76
1993,18,-,29.8,27.6,+7,+30.7,-,-,-,-,1.63,-,-,-,-,-,-,0.9,-0.12,13.78
1992,15,-,22.8,50.3,-33.7,-59.6,-,-,-,-,1.53,-,-,-,-,-,-,1.02,-0.97,15.49
1991,10,-,56.5,47.9,+12.7,+29,-,-,-,-,1.99,-,-,-,-,-,-,1.99,+0.84,15.59
1990,8.5,-,-,-,-,-,-,-,-,-,0.98,-,-,-,-,-,-,1.15,-,16.02
1989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
