2017,65.4,55,22.95,24.4,-1.7,-6.9,44.1,5.38,1.5,12.7,14.1,12.2,3.41,28.9,31.5,8.28,6.68,2.16,-0.52,26.07
2016,63.5,57,24.65,22.5,+2.15,+9.6,46.2,6.42,2.66,15.1,17,13.9,5.76,32.7,36.4,10.4,8.35,2.68,+0.46,25.63
2015,62.8,53,22.5,25.6,-3.3,-12.8,51.6,5.38,1.73,13,13.9,10.4,3.36,25.1,26.8,8.7,7.03,2.22,-0.04,25.23
2014,61.6,49,25.8,28.4,-2.45,-8.7,58.2,5.44,1.79,12.9,13.9,9.35,3.07,22.2,23.8,9.13,7.46,2.26,+0.42,25.39
2013,60.4,49,28.25,20.7,+12.25,+76.6,52.8,4.62,1.15,10.3,11.1,8.75,2.18,19.6,21.2,8.01,6.64,1.84,+0.66,23.79
2012,60.4,40,16,14.1,+2.7,+20.3,48.3,3.6,-0.22,7.4,7.12,7.45,-0.46,15.3,14.8,5.41,4.52,1.18,+0.53,21.87
2011,60.4,40,13.3,16.9,-5.2,-28.1,47,3.48,-0.2,4.56,3.9,7.41,-0.42,9.7,8.43,3.06,2.38,0.65,-1.34,21.31
2010,60.4,40,18.5,16.5,+1,+5.7,42.7,3.42,-1.21,13.9,12,7.99,-2.84,32.4,28.7,9.65,6.51,1.99,+0.84,20.86
2009,60.4,36,17.5,15,+4.75,+37.3,66.5,4.72,-1.43,8.91,6.93,7.11,-2.15,13.4,10.4,5.55,3.37,1.15,+1.06,20.48
2008,60.4,30,12.75,18.4,+0.2,+1.6,85.3,4.35,-3.73,4.44,0.57,5.1,-4.38,5.2,0.62,0.43,0.27,0.09,-0.63,19.06
2007,55.9,34,12.55,14.3,-0.85,-6.3,80.9,6.83,-0.65,5.39,4.03,8.45,-0.8,6.66,5.27,3.63,2.29,0.72,-0.53,20.31
2006,50.8,34,13.4,11.2,+2.8,+26.4,72.7,6.13,-0.78,5.9,6.35,8.43,-1.08,8.12,9.45,6.34,3.88,1.25,-0.02,21.03
2005,45.9,36,10.6,11.4,-2.35,-18.1,67.8,9.43,1.64,1.96,5.86,13.9,2.43,2.9,8.74,6.46,3.74,1.27,-0.05,21
2004,41.6,38,12.95,12.8,-0.7,-5.1,64,10,4.27,2.43,5.5,15.7,6.67,3.79,8.6,7.02,3.96,1.32,-0.15,19.42
2003,37.1,45,13.65,10.5,+5.35,+64.5,51,6.67,1.15,4.81,5.43,13.1,2.26,9.45,10.7,7.39,4.1,1.47,+1.29,20.48
2002,34.7,40,8.3,7.79,+2.55,+44.3,46.3,5.35,-0.23,1.29,0.65,11.6,-0.51,2.8,1.41,0.93,0.5,0.18,+0.65,20.46
2001,39.3,32,5.75,5.54,-0.8,-12.2,37.3,2.21,-3.18,1.56,-1.63,5.94,-8.52,4.17,-4.37,-2.58,-1.47,-0.47,-0.61,17.71
2000,42.5,40,6.55,8.05,-2.95,-31.1,40.8,6.01,0.25,0.49,0.6,14.7,0.62,1.21,1.47,1.03,0.66,0.14,-0.55,13.33
1999,42.5,43,9.5,12.5,-4.8,-33.6,42.4,8.56,3.04,0.23,2.92,20.2,7.17,0.55,6.88,4.95,3.29,0.69,+0.04,14.03
1998,42.5,40,14.3,16.6,-2.8,-16.4,45.7,9.96,4.41,-0.82,2.76,21.8,9.65,-1.8,6.04,4.73,3.12,0.65,+0.07,13.75
1997,42.5,-,17.1,20.4,-7.7,-31,-,-,-,-,2.45,-,-,-,-,-,-,0.58,-0.28,13.59
1996,37.1,-,24.8,24.6,+1,+4.2,-,-,-,-,3.46,-,-,-,-,-,-,0.86,-0.71,14.93
1995,37.1,-,23.8,29.9,-13.2,-35.7,-,-,-,-,5.82,-,-,-,-,-,-,1.57,-0.54,14.5
1994,34.7,-,37,40.8,-13.5,-26.7,-,-,-,-,7.32,-,-,-,-,-,-,2.11,-0.88,14.87
1993,30.1,-,50.5,49.3,-5,-9,-,-,-,-,9.01,-,-,-,-,-,-,2.99,-1.28,16.02
1992,26.2,-,55.5,55,+0.5,+0.9,-,-,-,-,11.2,-,-,-,-,-,-,4.26,+1.33,16.93
1991,23.8,-,55,56.3,-4.5,-7.6,-,-,-,-,6.99,-,-,-,-,-,-,2.94,-0.24,15.67
1990,21.7,-,-,-,-,-,-,-,-,-,6.88,-,-,-,-,-,-,3.17,-,15.71
1989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
