2017,359,34,23.75,23.4,+1.65,+7.5,4675,250,87.3,-15.4,67.5,5.36,1.87,-0.33,0.93,7.26,2.22,1.88,+0.31,15.52
2016,359,34,22.1,23,+0.55,+2.6,4285,240,81.8,-10.9,56.4,5.59,1.91,-0.26,1.16,8.06,2.78,1.57,+0.02,15.27
2015,359,38,21.55,20.1,+0.2,+0.9,3955,217,54.1,17.8,55.6,5.49,1.37,0.45,1.26,7.82,2.68,1.55,-0.43,15.74
2014,359,40,21.35,25.5,-5,-19,4356,233,71.1,25.7,71,5.36,1.63,0.59,1.53,10.6,3.25,1.98,+0.01,16.05
2013,359,40,26.35,18.4,+15.2,+136,4611,228,75.1,14.1,70.7,4.95,1.63,0.31,1.35,10.6,3.16,1.97,+1.07,15.29
2012,359,36,11.15,11,+0.05,+0.5,4106,193,35.9,-0.44,32.1,4.69,0.87,-0.01,0.44,3.23,1.02,0.9,+0.11,13.91
2011,347,26,11.1,13.5,-5.4,-32.7,3800,118,-15.1,18.2,24.3,3.11,-0.4,0.48,-0.26,-2,-0.66,0.79,-0.39,13.96
2010,296,34,16.5,17.2,-2.7,-14.1,3772,175,44.6,-1.73,34.8,4.64,1.18,-0.05,0.86,7.73,2.38,1.18,-0.46,13.69
2009,282,36,19.2,16.8,+9.95,+108,4450,172,57.4,-2.26,46.1,3.86,1.29,-0.05,0.95,10.5,3.09,1.64,-0.44,14.34
2008,256,36,9.25,15.9,-9.55,-50.8,3792,136,26,32.3,53.4,3.6,0.69,0.85,1.41,13.9,4.53,2.08,-0.24,15.07
2007,243,38,18.8,23,-9.85,-34.4,2623,126,32.1,28.1,56.4,4.8,1.22,1.07,1.96,14.1,5.13,2.32,-0.13,15.03
2006,230,38,28.65,21.6,+6.5,+29.3,2571,142,44.7,17.8,56.4,5.53,1.74,0.69,2.18,16.2,6.43,2.45,+0.97,14.91
2005,221,38,22.15,15.8,+5.95,+36.7,1987,112,12.1,21.6,32.7,5.64,0.61,1.09,1.62,10.5,4.62,1.48,+0.35,13.87
2004,214,32,16.2,19,-3.4,-17.3,1374,76.4,12.2,10.9,24.2,5.56,0.89,0.8,1.76,8.57,3.73,1.13,-0.97,13.13
2003,203,40,19.6,21.3,-0.5,-2.5,1299,75.6,-16,69.8,44.4,5.82,-1.23,5.37,3.42,16.4,7.47,2.1,+0.27,14.07
2002,184,47,20.1,26.7,-7.2,-26.4,820,78.8,15.6,25,34.1,9.61,1.91,3.05,4.15,13.8,7.75,1.83,-0.44,13.92
2001,166,48,27.3,28.2,-2.1,-7.1,816,54.8,2.78,44.9,38.1,6.71,0.34,5.5,4.67,16.9,8.94,2.27,-0.52,14.47
2000,138,41,29.4,61.6,-54.1,-64.8,1008,68,20.9,26.2,38.4,6.75,2.07,2.6,3.81,19.8,9.08,2.79,0,15.3
1999,114,38,83.5,95.7,-44.5,-34.8,648,66.3,26.2,11.5,31.6,10.2,4.04,1.77,4.88,19.4,8.74,2.79,-1.29,15.65
1998,85.5,49,128,134,-20,-13.5,500,73.4,34.1,9.19,34.2,14.7,6.83,1.84,6.85,26.6,12,4.08,-3.51,17.21
1997,50.9,53,148,214,-19,-11.4,454,62.5,32.4,19,38.3,13.8,7.14,4.2,8.45,41.1,18.5,7.59,-7.03,20.18
1996,22.6,55,167,158,+76.5,+84.5,476,72.2,41,4.59,33.2,15.2,8.6,0.96,6.96,43.1,19,14.62,+7.8,30.03
1995,17.4,-,-,-,-,-,-,-,-,-,11.9,-,-,-,-,-,-,6.82,+1.6,21.51
1994,14.5,-,-,-,-,-,-,-,-,-,7.56,-,-,-,-,-,-,5.21,-,19.38
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
