2017,51.8,36,25.35,27.1,+0.7,+2.8,262,21.9,10.5,0.73,6.91,8.33,4,0.28,3.25,7.22,4.33,1.33,-0.82,20.28
2016,51.8,47,24.65,17.8,+11.65,+89.6,184,14.6,1.24,13.2,11,7.92,0.67,7.19,6.88,11.1,6.76,2.15,+1.6,19.77
2015,51.8,40,13,15.4,-6.7,-34,189,15.6,3.19,4.13,2.84,8.22,1.69,2.18,2.51,4.08,2.49,0.55,+0.15,19.33
2014,51.8,45,19.7,21.3,-3,-13.2,172,14.5,3,2.89,2.09,8.43,1.75,1.68,2.2,3.24,1.96,0.4,-0.23,20.24
2013,51.6,43,22.7,24.2,-4.3,-15.9,155,14.9,2.86,4.05,3.25,9.65,1.85,2.62,3.16,4.28,2.52,0.63,-0.16,19.36
2012,50.9,40,27,27.9,+3.6,+15.4,175,20.5,9,-1.01,4.02,11.7,5.14,-0.58,3.31,5.23,3.26,0.79,+1.26,19.73
2011,50.9,36,23.4,34.1,-23,-49.6,156,10.7,0.67,0.88,-2.42,6.86,0.43,0.56,-0.35,-0.44,-0.31,-0.47,-1.13,18.55
2010,50.4,45,46.4,49.3,-11.6,-20,156,15.8,4.62,1.5,3.3,10.1,2.96,0.96,3.01,3.35,2.4,0.66,-0.64,24.67
2009,48.8,43,58,39.9,+35,+152,142,13.3,5.24,2.35,6.35,9.36,3.69,1.65,5.31,5.86,3.81,1.3,-0.16,27.25
2008,46.8,40,23,45.5,-48,-67.6,181,16.7,7.92,2.72,6.81,9.27,4.39,1.51,4.64,5.62,3.75,1.46,-0.97,22.13
2007,44.2,49,71,89.4,-29,-29,152,17.6,11.1,2.38,10.7,11.6,7.32,1.57,8.15,8.01,6.01,2.43,+0.8,39.74
2006,42.3,49,100,50.3,+51.2,+105,115,12.1,6.66,3.34,6.83,10.5,5.78,2.89,7.06,8.19,5.89,1.63,-0.35,27.66
2005,40.2,49,48.8,38.2,+23.8,+95.2,120,14.9,9.4,1.19,7.84,12.4,7.82,0.99,7.08,12.7,8.03,1.98,-0.02,17.35
2004,36.3,51,25,23.3,+3.2,+14.7,94.5,13.8,8.23,0.06,7.2,14.6,8.71,0.06,7.62,12.6,8.2,2,+0.98,16.68
2003,34.4,45,21.8,21.4,+3,+16,68.3,8.13,3.78,0.39,3.5,11.9,5.54,0.57,5.12,6.56,4.74,1.02,+0.6,15.96
2002,34.4,49,18.8,23.2,-2.2,-10.5,44.2,5.39,1.79,0.29,1.45,12.2,4.05,0.66,3.29,2.85,2.24,0.42,+0.01,15.01
2001,34.4,53,21,16.4,+11.2,+114,55.8,7.42,2.01,0.12,1.41,13.3,3.6,0.21,2.53,2.88,2.14,0.41,-0.09,14.6
2000,34.4,38,9.8,34.4,-24.2,-71.2,92,15.7,3.05,-0.65,1.56,17.1,3.31,-0.71,1.69,4.54,2.51,0.5,+2.85,13.87
1999,26.4,26,34,30.6,+13.7,+67.5,84.5,13.7,0.13,-3.53,-5.98,16.2,0.15,-4.18,-7.08,-36,-10.5,-2.35,+3.94,7.9
1998,20.4,17,20.3,59.6,-89.2,-81.5,128,3.23,-8.98,-3.35,-12.6,2.52,-7.01,-2.61,-9.86,-68.8,-19.8,-6.29,-9.6,6.03
1997,14.7,38,109.5,76.4,+81.2,+287,62.4,11.6,5.2,1.04,4.87,18.6,8.34,1.66,7.81,21.8,9.6,3.31,+2.9,16.48
1996,12.8,43,28.3,25,+3.5,+14.1,21,3.51,1.02,-0.37,0.4,16.7,4.83,-1.76,1.9,2.45,1.47,0.41,-0.37,15.95
1995,7.68,40,24.8,28.7,-15.1,-37.8,18.7,3.27,0.68,-0.09,0.6,17.5,3.63,-0.5,3.23,4.91,2.59,0.78,+0.02,15.98
1994,7.68,-,39.9,52.1,-36.1,-47.5,-,-,-,-,0.58,-,-,-,-,-,-,0.76,-3.38,14.99
1993,5.11,-,76,68.6,+31.1,+69.3,-,-,-,-,2.11,-,-,-,-,-,-,4.14,+1.49,17.02
1992,4.26,-,-,-,-,-,-,-,-,-,1.13,-,-,-,-,-,-,2.65,-1.09,15.52
1991,3.41,-,-,-,-,-,-,-,-,-,1.27,-,-,-,-,-,-,3.74,-0.23,16.08
1990,1.99,-,-,-,-,-,-,-,-,-,0.79,-,-,-,-,-,-,3.97,-,20.17
1989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
