2017,31.1,51,43.2,32.8,+19.55,+82.7,115,32.7,13.2,1.09,5.58,28.4,11.5,0.95,9.6,11.1,5.7,1.8,+0.4,24.57
2016,31,45,23.65,21.9,+2.2,+10.3,105,28.7,10.4,1.98,4.31,27.4,9.88,1.89,8.96,9.48,4.9,1.4,-0.12,24.45
2015,30.9,49,21.45,22.2,-1,-4.5,94.2,21.5,3.66,7.89,4.77,22.8,3.89,8.38,9.4,8.77,4.67,1.52,+0.42,26.82
2014,31.5,47,22.45,21.4,+3.1,+16,101,23,5.3,5.54,4.29,22.7,5.22,5.46,8.03,8.6,4.53,1.1,+0.75,26.25
2013,44.7,47,19.35,16.8,+3.95,+25.6,96.1,21.2,4.08,2.02,1.55,22,4.24,2.11,4.41,5.02,2.62,0.35,-0.09,17.35
2012,44.7,45,15.4,15.1,+3.35,+27.8,86.4,17.2,2.77,2.23,1.94,19.9,3.21,2.58,4.26,4.49,2.42,0.44,-0.09,16.25
2011,44.7,47,12.05,17.3,-8.4,-41.1,85.9,15,2.11,2.93,2.36,17.4,2.46,3.41,4.41,4.83,2.58,0.53,-0.61,16.98
2010,44.7,45,20.45,19.6,-3.7,-15.3,104,16.8,2.94,4.9,5.1,16.1,2.83,4.71,5.95,8.58,4.33,1.14,+1.99,15.77
2009,44.7,32,24.15,17.2,+14.73,+156,86.7,5.92,-5.6,0.32,-3.77,6.83,-6.46,0.37,-3.96,-4.81,-2.37,-0.85,-1.89,15.86
2008,45.2,40,9.42,18.4,-15.03,-61.5,119,14.8,3.39,2.49,4.63,12.4,2.84,2.09,3.89,6.05,3.12,1.04,-1.36,16.21
2007,44.5,45,24.45,28.2,-8.25,-25.2,132,19,6.71,6.06,10.5,14.3,5.08,4.59,7.97,13.5,7.16,2.4,-0.11,18.52
2006,43.3,47,32.7,32.6,-3.1,-8.7,118,17.9,5.35,5.88,10.6,15.1,4.53,4.98,8.96,15.1,7.68,2.51,-0.62,17.86
2005,40.7,51,35.8,26.2,+9.3,+35.1,107,17.7,4.89,9.01,11.8,16.5,4.55,8.39,10.9,21.1,10.4,3.13,+0.12,16.19
2004,33.8,55,26.5,26.5,+1.1,+4.3,87.5,18.9,10.9,1.33,9.83,21.6,12.5,1.51,11.2,22.3,12.2,3.01,+1,13.97
2003,31.4,51,25.4,24.2,+6.2,+32.3,66,13.3,6.75,0.89,6.15,20.1,10.2,1.35,9.31,15.2,9.38,2.01,+0.84,13.57
2002,30.1,45,19.2,20.1,-5.8,-23.2,46.4,9.09,3.46,0.59,3.41,19.6,7.46,1.26,7.34,9.36,5.94,1.17,+0.72,12.65
2001,28.9,43,25,19.4,+9,+56.2,35.3,5.55,1.38,0.1,1.28,15.7,3.92,0.29,3.64,3.73,2.36,0.45,-1.73,11.99
2000,12.4,47,16,30.7,-6.3,-28.3,30.1,5.25,3.13,1.49,2.95,17.4,10.4,4.94,9.78,12.5,8.03,2.18,+1.66,13.44
1999,10.9,45,22.3,27.3,-9.6,-30.1,15.1,2.41,0.6,0.08,0.57,15.9,3.94,0.54,3.75,4.43,3.18,0.52,-0.49,11.88
1998,9.2,53,31.9,45.3,-3.3,-9.4,12.4,2.3,0.65,0.36,0.93,18.6,5.21,2.94,7.5,7.67,5.92,1.01,+0.65,13.66
1997,7.84,52,35.2,61.4,-34.3,-49.4,11.7,1.36,-0.21,0.6,0.29,11.7,-1.8,5.16,2.45,2.45,1.93,0.36,-1.96,14.86
1996,6.17,-,69.5,57.5,+14,+25.2,-,-,-,-,1.43,-,-,-,-,-,-,2.32,-1.71,19.03
1995,3.48,-,55.5,45.2,+23.4,+72.9,-,-,-,-,1.4,-,-,-,-,-,-,4.04,+1.27,14.69
1994,3.28,-,-,-,-,-,-,-,-,-,0.91,-,-,-,-,-,-,2.76,+1.06,11.3
1993,2.79,-,-,-,-,-,-,-,-,-,0.48,-,-,-,-,-,-,1.7,-,7.94
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
