2017,14.6,57,81.9,94.9,-12.2,-13,65.7,19.4,9.34,-1.02,7.38,29.6,14.2,-1.56,11.1,15.5,11.9,5.06,-0.96,29.61
2016,14.6,64,94.1,105,-0.9,-0.9,56.3,18.9,9.82,0.21,8.82,33.6,17.4,0.37,15.5,17.9,14.3,6.02,-1,30.94
2015,14.6,79,95,112,-14.5,-13.2,52.1,17.9,11.3,0.75,10.2,34.4,21.7,1.44,20,23.1,18.5,7.02,-0.23,31.14
2014,13.3,77,109.5,119,-7.5,-6.4,47.5,15.2,10.2,0.83,9.59,32.1,21.5,1.75,20.3,24.3,18.8,7.25,-0.13,30.7
2013,12,79,117,93.2,+48.8,+71.6,40.7,13.3,9.09,0.96,8.6,32.7,22.4,2.36,21.4,26.2,18.6,7.38,+1.31,31.57
2012,10,66,68.2,66.8,+11,+19.2,35.8,11.3,7.01,-0.02,6.09,31.5,19.6,-0.05,17.1,22.9,14.5,6.07,+0.16,27.76
2011,9.1,66,57.2,72.6,-22,-27.8,30.5,10.2,5.82,0.37,5.38,33.3,19.1,1.22,17.8,22.5,14.4,5.91,-1.13,27.33
2010,8.26,72,79.2,83.4,-9,-10.2,32.1,10.1,6.73,-0.16,5.82,31.6,21,-0.5,18.1,27.1,19.6,7.04,+0.11,27.9
2009,7.87,79,88.2,69.2,+42.2,+91.7,24.5,9.17,6.17,0.05,5.45,37.5,25.2,0.22,22.3,29.1,24,6.93,+1.27,25.22
2008,8.35,77,46,78,-59.5,-56.4,24.2,8.5,4.96,-0.06,4.7,35.2,20.5,-0.25,19.5,26,21,5.66,-2.72,22.33
2007,7.37,79,105.5,115,+33.7,+46.9,27.8,9.84,6.7,0.08,6.17,35.4,24.1,0.3,22.2,36.9,29.4,8.38,+1.5,25.31
2006,6.23,74,71.8,62.3,+21.8,+43.6,21.1,7.17,4.53,-0.08,4.22,33.9,21.5,-0.38,20,32.8,25.8,6.88,+1.6,23.72
2005,5.04,70,50,47.5,+6.1,+13.9,16.1,5.17,2.83,-0.05,2.6,32.1,17.6,-0.32,16.2,26.7,19.9,5.28,+0.43,21.68
2004,4.29,68,43.9,51.8,-7.6,-14.8,15.5,4.63,2.44,-0.09,2.08,29.9,15.8,-0.58,13.4,24.2,17.3,4.85,+0.69,19.99
2003,3.63,-,51.5,52.6,+5.3,+11.5,-,-,-,-,1.51,-,-,-,-,-,-,4.16,-0.22,19.4
2002,3.12,72,46.2,48.4,-7.3,-13.6,7.95,3.04,1.57,0.06,1.37,38.2,19.8,0.79,17.2,22.4,17.9,4.38,+0.34,19.52
2001,2.4,-,-,-,-,-,-,-,-,-,0.92,-,-,-,-,-,-,4.04,+1.82,19.69
2000,1.8,-,-,-,-,-,-,-,-,-,0.3,-,-,-,-,-,-,2.22,-,15.6
