2017,19.8,47,25.6,25.7,+0.15,+0.6,26.5,4.44,0.42,1.24,1.72,16.7,1.57,4.67,6.34,2.3,1.76,0.9,-0.69,38.31
2016,19.8,49,25.45,24.3,+2.6,+11.4,28.9,5.71,1.14,2.23,3.04,19.8,3.95,7.7,10.5,4.27,3.27,1.59,+0.25,38.1
2015,19.8,47,22.85,25.3,-5.85,-20.4,27.3,5.12,0.77,2.05,2.56,18.8,2.82,7.54,8.98,3.48,2.69,1.34,+0.18,36.24
2014,19.8,47,28.7,28.7,-1.3,-4.3,29.9,5.61,0.92,1.78,2.36,18.8,3.08,5.96,7.54,3.07,2.41,1.16,+0.34,37.53
2013,22,47,30,29.4,+0.9,+3.1,33.9,5.78,0.61,1.21,1.74,17.1,1.8,3.56,5.03,2.31,1.82,0.82,+0.06,35.53
2012,22,51,29.1,29.1,+1.5,+5.4,35.1,6.51,0.75,1.1,1.62,18.6,2.14,3.15,4.39,2.3,1.75,0.76,-2.19,33.94
2011,22,51,27.6,28.2,+0.2,+0.7,36.1,6.6,0.76,5.8,6.26,18.3,2.11,16.1,17.2,10.1,7.43,2.95,+1.96,29
2010,22,43,27.4,23.3,+4.3,+18.6,33.6,5.98,-0.04,2.45,2.1,17.8,-0.12,7.3,6.05,3.38,2.49,0.99,+0.46,29.01
2009,22,49,23.1,19.8,+7.8,+51,33,6.74,0.89,0.97,1.12,20.4,2.69,2.95,3.41,2.06,1.46,0.53,-1,27.41
2008,22,43,15.3,20.7,-7.6,-33.2,43,7.66,0.88,2.78,3.25,17.8,2.06,6.47,7.4,5.51,4.04,1.53,-0.06,23.73
2007,23,43,22.9,23,-1.45,-6,48.4,8.37,2.05,2.11,3.53,17.3,4.24,4.36,7.3,6,4.59,1.59,+0.34,28.99
2006,23,45,24.35,16,+13.25,+119,46.2,8.21,1.82,1.31,2.76,17.8,3.93,2.84,5.97,6.04,4.22,1.25,+0.06,23.64
2005,23,40,11.1,10.1,+1.55,+16.2,45.6,8.82,1.94,1.28,2.68,19.3,4.25,2.8,5.87,7.57,4.9,1.19,+0.31,17.09
2004,24.2,40,9.55,9.81,-0.1,-1,46.4,8.95,2.02,0.44,2.05,19.3,4.35,0.94,4.41,6.37,4.05,0.88,+0.23,13.85
2003,24.2,38,9.65,9.28,+1.1,+12.9,45.8,9.61,2.81,-0.56,1.53,21,6.13,-1.23,3.34,4.81,2.89,0.65,+0.06,13.21
2002,24.2,43,8.55,8.77,+1.3,+17.9,37.2,8.09,1.66,0.04,1.39,21.7,4.46,0.11,3.73,4.29,2.52,0.59,-0.19,13.06
2001,24.2,45,7.25,6.47,+1.6,+28.3,38.8,8.64,1.95,0.2,1.9,22.3,5.02,0.51,4.89,5.82,3.4,0.78,+0.34,13.7
2000,24.2,43,5.65,10.9,-7.1,-55.7,39.6,8.36,1.33,0.16,1.06,21.1,3.36,0.4,2.68,3.22,1.95,0.44,-0.84,13.27
1999,24.2,45,12.75,17,-7.85,-38.1,35.3,8.05,1.49,1.84,3.09,22.8,4.22,5.22,8.75,9.15,5.97,1.28,+0.53,14.04
1998,24.2,45,20.6,28,-8.6,-29.5,38.6,9.2,2.74,-0.46,1.82,23.8,7.09,-1.2,4.7,5.36,3.67,0.75,-0.59,13.87
1997,24.2,43,29.2,33.8,-7.7,-20.9,35.7,7.08,1.02,2.77,3.23,19.8,2.86,7.76,9.04,9.93,7.06,1.34,+0.14,14.19
1996,22,47,36.9,35.6,+0.9,+2.5,32.5,6.71,1.21,1.59,2.64,20.7,3.74,4.9,8.14,8.93,6.12,1.2,+0.18,14.02
1995,18.3,45,36,39.1,-19,-34.5,32.7,6.55,1.14,0.76,1.86,20,3.5,2.34,5.7,6.56,4.36,1.02,-2.56,15.51
1994,15.3,-,55,58.8,-2.5,-4.3,-,-,-,-,5.47,-,-,-,-,-,-,3.58,+2,17.46
1993,12.7,-,57.5,60.3,-12.5,-17.9,-,-,-,-,2.02,-,-,-,-,-,-,1.58,-0.25,16.81
1992,12.3,-,70,81.5,+4,+6.1,-,-,-,-,2.26,-,-,-,-,-,-,1.83,-0.44,14.31
1991,8,-,-,-,-,-,-,-,-,-,1.82,-,-,-,-,-,-,2.27,-0.26,15.97
1990,5.64,-,-,-,-,-,-,-,-,-,1.43,-,-,-,-,-,-,2.53,-,19.74
1989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
