2017,55.7,43,19.85,20.9,+4.25,+27.2,299,30.3,-0.03,3.79,2.22,10.1,-0.01,1.26,0.75,1.89,0.99,0.4,+2.1,20.82
2016,55.7,36,15.6,17.1,-4.65,-23,299,42.5,-17.9,4.57,-9.45,14.2,-5.98,1.53,-2.93,-6.65,-3.54,-1.7,-3.77,21.19
2015,55.7,43,20.25,25.1,-6.4,-24,484,54.7,15.5,1.43,11.5,11.3,3.2,0.3,2.3,7.25,3.78,2.07,-0.02,25.75
2014,55.7,40,26.65,22.4,+9.6,+56.3,559,55.7,16.1,4.23,13.9,9.97,2.89,0.76,2.33,7.53,3.87,2.09,-1.35,28.87
2013,73.4,47,17.05,12.3,+8.06,+89.7,634,56.6,11.3,29,36.2,8.93,1.79,4.56,5.53,18.5,9.92,3.44,+3.13,24.78
2012,118,43,8.99,9.18,+2.64,+41.6,670,45.3,6.14,1.2,3.65,6.77,0.92,0.18,0.56,1.78,1,0.31,-0.05,16.22
2011,118,43,6.35,8.75,-4.95,-43.8,727,44.7,1.62,5.24,4.28,6.15,0.22,0.72,0.61,2.05,1.19,0.36,+0.24,18.64
2010,123,38,11.3,12.1,-3.95,-25.9,679,40.4,-6.15,8.21,1.48,5.96,-0.91,1.21,0.15,0.46,0.26,0.12,-0.57,17.6
2009,123,43,15.25,11,+9.24,+154,734,63.2,9.86,0.16,8.19,8.62,1.34,0.02,1.14,3.68,2.04,0.69,+0.42,18.75
2008,128,40,6.01,10.5,-7.59,-55.8,898,59.3,0.92,1.99,3.24,6.61,0.1,0.22,0.36,1.41,0.73,0.27,-0.44,18.71
2007,126,38,13.6,18.7,-8.2,-37.6,945,53.1,0.95,7.42,8.56,5.62,0.1,0.79,0.91,3.89,1.92,0.71,+1.96,18.68
2006,126,26,21.8,19.3,-3.7,-14.5,727,36.1,-10.9,-1.82,-13.2,4.96,-1.5,-0.25,-1.82,-7.02,-3.46,-1.25,-1.96,17.89
2005,73.3,38,25.5,21.5,+3.7,+17,398,44.6,8.36,-2.51,5.06,11.2,2.1,-0.63,1.28,3.52,1.64,0.71,+1.57,22.56
2004,73.3,26,21.8,20.8,-10.9,-33.3,398,30.7,-2.08,-4.58,-6.12,7.7,-0.52,-1.15,-1.54,-5.05,-2.02,-0.86,-2.03,17.92
2003,57.4,34,32.7,42.9,-26.3,-44.6,611,36.7,11.9,-5.69,5.98,6.01,1.94,-0.93,0.98,5.2,1.98,1.17,-5.59,19.97
2002,43.1,40,59,134,-155,-72.4,677,64.8,39.6,-5.22,29.2,9.57,5.85,-0.77,4.31,28.3,11.2,6.76,-3.84,26.74
2001,28,45,214,119,+173.7,+431,335,40,26.7,3.6,24.1,11.9,7.97,1.08,7.19,39.4,14.6,10.6,+2.63,32.27
2000,15.3,45,40.3,105,-72.2,-64.2,207,22,14.6,-0.55,12.2,10.6,7.05,-0.27,5.9,47.7,14.4,7.97,+1.88,20.68
1999,15.3,38,113.5,92.2,+50.5,+80.2,145,16.1,10.8,-1.52,9.32,11.1,7.41,-1.04,6.41,47.9,13.7,6.09,+13.42,12.71
1998,15.3,-,63,35.2,+30.4,+93.3,-,-,-,-,-11.2,-,-,-,-,-,-,-7.33,-3.51,6.43
1997,15.3,-,32.6,46.9,+3,+10.1,-,-,-,-,-5.85,-,-,-,-,-,-,-3.82,-2.91,13.89
1996,15.3,-,29.6,23.8,+1.6,+5.7,-,-,-,-,-1.39,-,-,-,-,-,-,-0.91,-0.8,17.59
1995,14.6,-,28,42.3,-34.5,-55.2,-,-,-,-,-0.12,-,-,-,-,-,-,-0.11,-3.11,19.43
1994,6.6,-,62.5,61.7,+11.5,+22.5,-,-,-,-,1.98,-,-,-,-,-,-,3,-0.06,19.88
1993,5.4,-,-,-,-,-,-,-,-,-,1.65,-,-,-,-,-,-,3.06,-0.75,21.03
1992,4,-,-,-,-,-,-,-,-,-,1.52,-,-,-,-,-,-,3.8,-,24.83
