2017,82.1,34,73.1,72.1,-5.9,-7.5,621,13.4,-174,4.67,-169,2.16,-28.1,0.75,-27.2,-39.6,-19.9,-20.58,-7.77,41.05
2016,82.2,36,79,86.5,+1,+1.3,782,94.3,-146,40.2,-106,12.1,-18.7,5.15,-13.5,-18.1,-9.08,-12.81,+5.98,62.98
2015,83.2,32,78,96.5,-64,-45.1,1217,220,-142,-13.8,-155,18,-11.7,-1.13,-12.8,-21.4,-10.6,-18.79,-20.59,78.27
2014,83.5,43,142,140,+1,+0.7,1879,408,6.69,13.1,14.8,21.7,0.36,0.7,0.79,1.88,0.88,1.8,+3.4,97.02
2013,84.2,34,141,208,-159.5,-53.1,2034,423,-39.7,37.7,-13.2,20.8,-1.95,1.86,-0.65,-1.67,-0.7,-1.6,-21.77,94.37
2012,85.2,47,300.5,381,-196.5,-39.5,2890,729,188,6.31,168,25.2,6.51,0.22,6.09,19.2,7.63,20.17,-53.15,96.69
2011,85.2,60,497,887,-403,-44.8,4658,1318,688,26.4,620,28.3,14.8,0.57,13.4,70.3,28,73.32,+24.83,121.03
2010,81.8,62,900,550,+533.5,+146,2788,839,441,8.32,395,30.1,15.8,0.3,14.2,56.3,25.5,48.49,+19.78,92.48
2009,78.9,68,366.5,391,+39.5,+12.1,1445,462,246,7.74,226,31.9,17,0.54,15.7,35.8,19.3,28.71,-9.26,83.2
2008,75.5,68,327,577,-272,-45.4,1524,510,303,13.9,286,33.5,19.9,0.91,18.7,48.9,27.6,37.97,-12.51,81.38
2007,57.3,77,599,549,-46,-7.1,1182,448,313,9.13,289,37.9,26.5,0.77,24.5,58.5,36.6,50.48,-7.37,97.84
2006,43.6,77,645,825,+29,+4.7,1054,333,265,4.21,252,31.6,25.2,0.4,24,76.8,47.3,57.85,+24.59,97.63
2005,35.7,60,616,320,+463,+303,731,179,128,-6.47,118,24.5,17.5,-0.88,16.1,51.3,29.4,33.26,+19.05,64.38
2004,27.1,-,153,136,+28.5,+22.9,-,-,-,-,38.6,-,-,-,-,-,-,14.21,+5.16,41.89
2003,21.7,-,124.5,135,-23.5,-15.9,-,-,-,-,18.5,-,-,-,-,-,-,9.05,+0.05,35.2
2002,16.3,-,148,151,-26,-14.9,-,-,-,-,14.6,-,-,-,-,-,-,9,+1.38,26.82
2001,12.8,-,-,-,-,-,-,-,-,-,9.63,-,-,-,-,-,-,7.62,-,24.08
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
