2017,153,43,16.3,16.5,+3.9,+31.5,650,57.9,-0.1,10.9,4.14,8.9,-0.02,1.67,1.07,1.49,0.69,0.28,+0.27,28.25
2016,153,45,12.4,13.7,-1.55,-11.1,626,59.1,3.41,3.5,0.12,9.43,0.54,0.56,0.41,0.54,0.26,0.01,-0.18,28.27
2015,154,43,13.95,16.9,-10.2,-42.2,646,59.7,2.56,-1.07,2.88,9.24,0.4,-0.17,0.05,0.06,0.03,0.19,-0.13,29.26
2014,154,43,24.15,24.7,+1.55,+6.9,618,61.6,10.6,-6.51,4.97,9.97,1.71,-1.05,0.58,0.73,0.36,0.32,-0.44,29.56
2013,154,47,22.6,27,-8.2,-26.6,599,65.6,15.4,-3.22,11.7,10.9,2.56,-0.54,1.6,1.91,0.95,0.76,-1.49,29.55
2012,154,45,30.8,33.8,-4.8,-13.5,675,97.8,44.5,-5.23,34.6,14.5,6.6,-0.77,4.87,6.58,3.29,2.25,-1.01,29.68
2011,154,51,35.6,46.1,-21.2,-37.3,661,104,59.8,-2.31,50.1,15.8,9.05,-0.35,7.54,10.2,5.35,3.26,-1.37,29.41
2010,155,55,56.8,48.1,+10.4,+22.4,650,118,78.6,-0.1,71.2,18.1,12.1,-0.02,11.2,15.9,8.29,4.63,+1.39,28.38
2009,155,51,46.4,29,+32.8,+241,437,70.3,41.1,0.72,36.4,16.1,9.4,0.17,8.71,9.94,5.01,3.24,+1.02,25.97
2008,109,47,13.6,33.5,-43.4,-76.1,457,67.3,38.4,-8.92,24.3,14.7,8.41,-1.95,5.51,7.75,4.06,2.22,-3.23,26.04
2007,106,60,57,51.1,+12.05,+26.8,473,103,72.5,3.13,57.6,21.8,15.3,0.66,13.4,21.5,11.7,5.45,+0.99,26.84
2006,102,55,44.95,44,-1.45,-3.1,379,83.6,56.1,-0.24,45,22.1,14.8,-0.06,12.6,19.8,10.7,4.46,+1.22,24.04
2005,97.2,55,46.4,25.8,+23.3,+101,282,58.7,35.5,-0.3,30.3,20.8,12.6,-0.11,11.1,15.9,8.79,3.24,+0.64,20.44
2004,86.6,53,23.1,22.4,-4,-14.8,233,48.1,24.7,-0.88,22.1,20.6,10.6,-0.38,9.47,13.9,7.46,2.6,+1.1,18.67
2003,80.6,45,27.1,20.9,+7.6,+39,192,33.2,18.5,-3.55,11.2,17.2,9.6,-1.85,5.82,8.43,4.29,1.5,+0.06,17.6
2002,70.9,47,19.5,31.6,-13.5,-40.9,151,27.3,14,-0.58,10.2,18,9.26,-0.39,6.75,8.63,4.45,1.44,-0.32,17.38
2001,65.3,55,33,34.7,-6.1,-15.6,138,27.8,14.7,-0.27,12.3,20.1,10.6,-0.2,8.9,10.9,5.67,1.76,-1.22,17.32
2000,33.9,-,39.1,61.6,-6.3,-13.9,-,-,-,-,9.51,-,-,-,-,-,-,2.98,+1.5,17.9
1999,23.8,-,45.4,35.1,+11.4,+33.5,-,-,-,-,3.51,-,-,-,-,-,-,1.48,+0.1,15.93
1998,19.7,-,34,33.7,-5,-12.8,-,-,-,-,2.6,-,-,-,-,-,-,1.38,-0.31,17.55
1997,15,-,-,-,-,-,-,-,-,-,2.53,-,-,-,-,-,-,1.69,-1.39,17.81
1996,12.1,-,-,-,-,-,-,-,-,-,3.74,-,-,-,-,-,-,3.08,-,19.92
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
