2017,8.89,64,23,22.6,-0.5,-2.1,5.53,3.22,0.27,0.05,0.46,58.2,4.82,0.82,8.14,3.39,3.1,0.51,+3.16,15.04
2016,8.89,51,23.5,22.4,-0.75,-3.1,5.41,3.1,-0.18,-2.01,-2.36,57.3,-3.35,-37.2,-43.6,-17,-15.5,-2.65,-1.55,14.39
2015,8.89,49,24.25,27.4,-11.6,-32.4,5.35,2.73,-0.46,-0.38,-0.98,51.1,-8.6,-7.03,-18.3,-6.33,-5.81,-1.1,+4.72,16.87
2014,8.89,51,35.85,43.4,-6.35,-15,5.65,2.53,-1.44,-2.37,-3.86,44.9,-25.6,-41.9,-68.4,-31.7,-24.8,-5.82,-6.33,17.97
2013,6.09,60,42.2,45.3,-4.15,-9,3.09,2.14,0.57,-0.2,0.31,69.3,18.4,-6.49,10,3.33,2.09,0.51,-0.02,13.75
2012,6.09,55,46.35,41.6,+10.85,+30.6,2.27,1.44,-0.29,0.62,0.29,63.6,-12.8,27.5,8.74,2.06,1.29,0.53,-0.2,16.68
2011,5.26,55,35.5,62.6,-50.6,-58.8,2.86,1.92,-0.17,0.6,0.38,67,-5.81,21.1,13.4,4.66,2.68,0.73,-2.07,12.87
2010,5.41,79,86.1,84.5,+9.9,+13,5.15,3.93,1.57,0.07,1.48,76.5,30.4,1.41,30.3,22.7,14.9,2.8,+1,13.44
2009,4.93,81,76.2,32.2,+64.25,+538,3.53,2.82,0.96,0.07,0.86,80,27.3,1.84,26.1,14.8,13.1,1.8,+0.7,12.7
2008,5.02,73,11.95,15.3,-4.05,-25.3,2.99,2.55,0.75,0.02,0.51,85.4,25.2,0.8,19.7,10.4,9.41,1.1,-0.18,11.94
2007,4.49,79,-,-,-,-,2.53,2.13,0.67,0,0.57,84.1,26.6,0.01,24.2,12.4,11.2,1.28,+1,11.2
2006,4.47,62,-,-,-,-,1.71,1.36,0.35,-0.22,0.11,79.8,20.4,-12.8,8.54,3.88,3.5,0.28,+0.53,9.92
2005,3.28,53,-,-,-,-,1.13,0.82,-0.07,0.02,-0.08,72.6,-6.4,2.01,-5.14,-2.14,-1.87,-0.25,+0.86,7.54
2004,3.27,45,-,-,-,-,0.97,0.52,-0.25,-0.15,-0.34,53.4,-26.2,-15.9,-35.5,-13.5,-11.1,-1.11,+0.12,7.79
2003,3,-,-,-,-,-,-,-,-,-,-0.37,-,-,-,-,-,-,-1.23,+0.41,8.28
2002,3,-,-,-,-,-,-,-,-,-,-0.49,-,-,-,-,-,-,-1.64,-,9.51
