2017,535,40,26.8,25.3,+2.6,+10.7,2178,497,154,14.6,80.7,22.8,7.08,0.67,6.52,5.59,2.76,1.61,+0.35,36.31
2016,535,43,24.2,24.3,-1.55,-6,2159,512,145,14.2,63.1,23.7,6.73,0.66,5.88,4.96,2.46,1.26,-0.35,35.67
2015,535,45,25.75,30.6,-5.65,-18,2179,505,145,51.9,80.3,23.2,6.66,2.38,6.74,5.61,2.89,1.61,-0.64,36.86
2014,525,45,31.4,31.8,-3,-8.7,2355,479,119,97.2,110,20.3,5.04,4.13,7.3,7.83,3.89,2.25,+0.75,38.02
2013,515,43,34.4,32.7,+1.3,+3.9,2388,465,133,32,72.1,19.5,5.57,1.34,5.98,8.22,3.94,1.5,-0.23,21.93
2012,504,47,33.1,33.1,-2.05,-5.8,2404,484,163,13.3,87.1,20.1,6.78,0.55,6.23,8.81,4.49,1.73,-0.53,21.88
2011,490,47,35.15,41.1,-14.25,-28.8,2356,463,178,34.9,111,19.7,7.55,1.48,7.5,11.1,5.68,2.26,-0.44,22.78
2010,475,53,49.4,38.7,+9.4,+23.5,2002,474,218,11.1,129,23.7,10.9,0.55,9.95,13.7,7.1,2.7,+0.96,20.73
2009,466,51,40,33.4,+19,+90.5,1670,390,156,24.4,80.9,23.4,9.37,1.46,8.76,10.7,5.43,1.74,+0.73,19.85
2008,457,43,21,37.1,-17.05,-44.8,1729,398,155,-23,46.2,23,8.96,-1.33,5.97,7.48,3.8,1.01,-1.53,18.5
2007,448,55,38.05,34.5,+9.55,+33.5,1638,415,176,30.7,114,25.3,10.7,1.87,10.6,12.8,6.62,2.54,+0.62,20.52
2006,435,55,28.5,25.1,+6.45,+29.3,1434,403,181,2.59,83.4,28.1,12.7,0.18,10.5,12,6.05,1.92,-0.12,18.91
2005,410,53,22.05,22.1,-3.45,-13.5,1360,424,194,-0.92,83.8,31.2,14.3,-0.07,11.8,16.8,6.81,2.04,-0.39,18.48
2004,380,49,25.5,21.4,+8.8,+52.7,1215,407,196,-4.88,92.5,33.5,16.1,-0.4,7.61,14.1,4.47,2.43,+1.26,18.44
2003,359,45,16.7,14.6,+4.9,+41.5,834,224,79.2,4.42,41.2,26.8,9.5,0.53,4.95,7.26,2.31,1.17,+0.47,17.11
2002,336,38,11.8,13.1,-1.2,-9.2,778,222,82.4,-18.5,23.3,28.6,10.6,-2.37,2.99,3.84,1.42,0.7,+0.47,15.51
2001,320,38,13,17.6,-10.4,-44.4,751,228,70.1,-27.2,7.24,30.3,9.33,-3.62,0.96,1.07,0.45,0.23,+0.16,15.74
2000,308,40,23.4,45.3,-51.6,-68.8,713,223,39.9,-21.6,2.29,31.2,5.59,-3.03,0.32,0.37,0.15,0.07,-1.09,16.49
1999,275,36,75,42.5,+48.7,+185,530,151,44.5,-2.02,30.7,28.6,8.4,-0.38,5.8,5.92,2.53,1.16,+0.74,18.33
1998,246,32,26.3,28.1,-9.1,-25.7,370,62.3,-8.18,5.08,10.3,16.8,-2.21,1.37,2.79,2.2,1,0.42,-0.96,17.55
1997,219,34,35.4,40.5,+7.3,+26,306,30.7,-5.65,31.2,29.2,10,-1.85,10.2,9.54,7.13,3.31,1.38,+0.74,19.9
1996,189,30,28.1,27.9,+2.2,+8.5,306,15.6,-7.79,20.3,12,5.1,-2.55,6.64,3.92,3.56,1.48,0.64,-0.89,18.37
1995,173,34,25.9,32.6,-18.6,-41.8,345,56.5,32.2,-6.43,26.5,16.4,9.32,-1.86,7.68,8.11,3.25,1.53,-0.23,18.91
1994,150,-,44.5,38,+6,+15.6,-,-,-,-,26.4,-,-,-,-,-,-,1.76,+0.93,20.23
1993,139,-,38.5,28.1,+8.6,+28.8,-,-,-,-,11.6,-,-,-,-,-,-,0.83,-0.68,15.71
1992,133,-,29.9,35.6,-7.3,-19.6,-,-,-,-,20,-,-,-,-,-,-,1.51,-0.4,16.74
1991,123,-,37.2,39.3,+6,+19.2,-,-,-,-,23.5,-,-,-,-,-,-,1.91,+0.11,17.83
1990,117,-,-,-,-,-,-,-,-,-,21.1,-,-,-,-,-,-,1.8,-,17.83
1989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
