2017,38.1,34,7.14,6.36,+0.18,+2.6,78,7.7,-4.26,5.06,1.12,9.87,-5.46,6.49,0.73,1.62,0.65,0.29,-0.06,5.01
2016,38.1,36,6.96,8.05,-1.93,-21.7,104,14.5,0.37,2.99,1.13,14,0.35,2.88,2.32,7.26,2.37,0.35,+1.38,4.75
2015,32.1,23,8.89,8.88,+0.02,+0.2,128,12.3,-5.15,-0.85,-3.3,9.64,-4.02,-0.66,-5.12,-18.1,-5.33,-1.03,+0.01,4.61
2014,32.1,26,8.87,8.61,+1.31,+17.3,143,16.3,-2.26,-3.17,-3.33,11.4,-1.58,-2.22,-4.53,-15.4,-4.74,-1.04,+0.2,6.08
2013,32.1,26,7.56,7.72,-1.71,-18.4,128,10.6,-6.3,0.2,-3.97,8.31,-4.91,0.16,-4.95,-14.4,-4.62,-1.24,+0.32,6.43
2012,32.1,23,9.27,9.26,+0.26,+2.9,137,13.2,-6.6,-1.11,-4.98,9.58,-4.81,-0.81,-5.83,-15.8,-5.22,-1.56,+1.53,6.46
2011,32.1,23,9.01,10.4,-3.14,-25.8,160,10.6,-10.8,1.92,-8.95,6.61,-6.74,1.2,-6.86,-23.3,-6.4,-3.09,+0.23,8.62
2010,16.1,28,12.15,5.24,+7.94,+189,196,11.1,-11.8,9.76,-4.18,5.65,-6.02,4.98,-2.31,-10.8,-2.44,-3.32,+2.36,5.95
2009,34.5,26,4.21,3.81,+0.24,+6,195,9.89,-16.2,0.99,-13.1,5.08,-8.29,0.51,-8.87,-34.7,-7.53,-5.68,-2.7,3.76
2008,22.5,28,3.97,5.76,-6.03,-60.3,408,22.7,-18.8,12.9,-6.44,5.57,-4.61,3.16,-2.51,-17,-3.34,-2.98,+2.12,5.72
2007,22.5,23,10,6.32,+5.02,+101,582,41,-6.82,4.14,-7.18,7.05,-1.17,0.71,-0.76,-6.9,-1.25,-5.1,+4.94,7.67
2006,21,23,4.98,3.19,+0.88,+21.5,565,40.8,-17.1,0.92,-19.4,7.22,-3.03,0.16,-3.72,-30.5,-5.47,-10.04,-4.49,4.53
2005,54.9,21,4.1,4.38,-1.2,-22.6,814,42.1,-15.1,-8.01,-27.8,5.17,-1.86,-0.98,-3.02,-39.2,-6.8,-5.55,-1.47,3.66
2004,54.9,17,5.3,5.99,-4.7,-47,931,21.6,-24.4,-20.9,-20.6,2.32,-2.62,-2.25,-2.21,-42.5,-6.53,-4.08,-,7.1
