2017,29,68,76.6,70.9,+13,+20.4,69.7,29.5,26.7,6.01,30.4,42.3,38.3,8.61,43.6,23.1,10.4,10.48,+0.79,47.09
2016,29,55,63.6,53.1,+15.7,+32.8,53,15,12.7,16.1,27.8,28.3,23.9,30.4,52.5,25,9.77,9.69,+7.25,42.61
2015,27.4,49,47.9,57.2,-19.9,-29.4,31.2,11.4,8.36,-0.65,6.71,36.6,26.8,-2.1,21.5,6.73,2.42,2.44,-4.78,35.5
2014,26.1,60,67.8,78.4,-23.7,-25.9,52.1,25.9,20.2,-0.44,18.9,49.8,38.8,-0.84,36.2,18.8,7.34,7.22,-13.14,38.71
2013,24.9,68,91.5,102,+6.8,+8,82.3,55.7,53.6,-0.37,50.6,67.6,65.1,-0.45,61.5,44.1,21.9,20.36,-0.92,39.57
2012,24.8,70,84.7,67.4,+34.5,+68.7,89.9,58.8,54.9,0.16,52.6,65.4,61,0.18,58.6,47.4,25.6,21.28,+11.93,52.63
2011,24.5,66,50.2,71.2,-31.5,-38.6,52.5,28.1,24,0.21,22.8,53.4,45.8,0.4,43.4,26.4,13.6,9.35,-1.83,37.13
2010,24.1,74,81.7,68,+16.8,+25.9,66.5,30.8,26.9,0.03,26.7,46.3,40.5,0.05,40.2,36.9,18.3,11.18,+5.61,33.68
2009,22.6,60,64.9,55.5,+38.1,+142,37.9,14.9,12.4,0.02,11.9,39.4,32.7,0.05,31.4,19.6,7.93,5.57,-2.62,27.87
2008,20.6,66,26.8,60.6,-27.1,-50.3,41.5,18.6,15.9,-0.32,15.2,44.9,38.2,-0.77,36.8,28.6,10.2,8.19,+0.63,28.08
2007,18.2,55,53.9,66.6,-34.3,-38.9,48.4,17.5,13.3,-0.52,12.5,36.2,27.5,-1.08,25.9,30.4,9.17,7.56,-0.39,26.91
2006,14.6,64,88.2,72.3,+53.3,+153,36.6,14,11.4,0.07,11.4,38.3,31.2,0.19,31.1,40.2,10.7,7.95,+2.21,23.1
2005,11.5,57,34.9,36.8,-10.7,-23.5,25.6,8.74,6.68,0.02,6.63,34.2,26.1,0.09,25.9,32.7,9.27,5.74,+1.6,19.76
2004,10,47,45.6,33.6,+24.9,+120,21.4,5.93,4.15,0.07,4.14,27.7,19.4,0.31,19.4,25.9,8.93,4.14,+2.35,17.69
2003,9.22,43,20.7,12.6,+9.7,+88.2,10.8,2.95,1.99,-0.25,1.65,27.2,18.3,-2.31,15.2,11.9,5.2,1.79,0,15.41
2002,8.78,45,11,11.7,-0.55,-4.8,10.2,2.56,1.47,0.16,1.57,25.1,14.5,1.55,15.4,12.2,5.78,1.79,-0.64,15.33
2001,7.99,47,-,-,-,-,12.6,3.04,1.98,0.06,1.94,24.1,15.7,0.5,15.3,16.5,6.64,2.43,+0.73,15.42
2000,7.26,40,-,-,-,-,10.6,2.61,1.36,-0.02,1.24,24.6,12.8,-0.19,11.7,11.8,4.38,1.7,+0.55,14.82
1999,6.6,34,-,-,-,-,9.89,1.48,0.76,-0.07,0.76,14.9,7.74,-0.73,7.67,7.69,2.99,1.15,-,14.45
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
