2017,7.88,62,209,168,+123.2,+144,81.7,19.5,12.1,1.09,10.7,23.9,14.8,1.34,13.1,33.3,17.6,13.63,+4.58,46.01
2016,7.5,51,85.8,84,+7.4,+9.4,78.4,12.1,7.43,0.83,6.42,15.5,9.48,1.06,8.19,25.9,13.5,9.05,+0.94,37.64
2015,6.8,51,78.4,65,+18.4,+30.7,54.1,9.44,5.14,0.45,5.15,17.5,9.5,0.83,9.52,29.3,13,8.11,+2.73,31.41
2014,6,45,-,-,-,-,46,5.55,1.53,0.6,3.23,12.1,3.33,1.3,7.02,25.9,9.59,5.38,+3.74,23.01
2013,6,38,-,-,-,-,24.7,3.23,0.66,0.71,0.43,13.1,2.66,2.86,1.74,7,1.39,1.64,+5.23,18.49
2012,10.8,36,-,-,-,-,26.8,4.8,2.03,0.28,-3.88,17.9,7.58,1.06,-14.5,-123,-12.8,-3.59,-1.59,1.07
2011,10.8,23,-,-,-,-,35.9,3.29,-1.6,-0.37,-2.16,9.17,-4.47,-1.04,-6.03,-36.5,-5.96,-2,-3.23,4.78
2010,10.8,36,-,-,-,-,38.5,6.45,0.95,0.55,1.33,16.8,2.46,1.44,3.45,21.9,3.72,1.23,+8.27,6.2
2009,10.8,26,-,-,-,-,12.9,-0.83,-4.95,-0.47,-5.42,-6.44,-38.3,-3.64,-42,-91.5,-18.1,-7.04,-2.46,5.06
2008,10.3,21,-,-,-,-,22.8,2.01,-2.59,-2.05,-4.71,8.82,-11.3,-9.01,-20.7,-55.2,-14.5,-4.58,-5.41,6.19
2007,10.3,30,-,-,-,-,37.1,6.4,1.47,-0.59,0.86,17.3,3.97,-1.6,2.31,8.43,2.61,0.83,-0.49,10.39
2006,10.3,34,-,-,-,-,33.5,4.66,1.43,-0.01,1.36,13.9,4.28,-0.04,4.05,15.2,4.91,1.32,+1.83,9.35
2005,10.3,34,-,-,-,-,20.5,2.22,-0.52,0.01,-0.52,10.8,-2.56,0.03,-2.53,-6.29,-2.11,-0.51,-2.01,7.98
2004,10,-,-,-,-,-,-,-,-,-,1.33,-,-,-,-,-,-,1.5,-,7.5
