2017,232,38,11.5,11.1,+6.68,+139,1311,65,7.75,-1.4,3.21,4.96,0.59,-0.11,0.38,2.3,0.37,0.17,+9.39,11.21
2016,300,26,4.82,7.4,-3.87,-44.5,1154,-90.6,-147,-9.74,-149,-7.85,-12.8,-0.84,-12.9,-62,-10.2,-9.22,-6.98,5.26
2015,300,30,8.69,12.5,-8.16,-48.4,1276,-7.91,-64.6,-14.8,-77.2,-0.62,-5.06,-1.16,-6.11,-23.5,-5.13,-2.24,-2.37,10.33
2014,286,43,16.85,13.1,+2.9,+20.8,1348,57.5,27.9,-17.7,4.11,4.26,2.07,-1.31,0.39,1.55,0.36,0.13,+1.03,11.78
2013,282,26,13.95,13.3,+0.05,+0.4,1189,-41.3,-60.4,30.2,-29.5,-3.47,-5.08,2.54,-2.45,-8.28,-2.07,-0.9,-0.92,11.59
2012,282,38,13.9,13.2,+1.8,+14.9,1317,15.9,-38.2,37.4,0.51,1.21,-2.9,2.84,0.05,0.19,0.05,0.02,+3.35,11.68
2011,282,28,12.1,19.6,-16.15,-57.2,1186,-49.3,-106,7.1,-94,-4.16,-8.91,0.6,-7.84,-25.4,-7.06,-3.33,-7.93,10.41
2010,256,53,28.25,17.3,+16.1,+132,1305,217,152,-20,118,16.6,11.7,-1.54,9.09,31.6,9.58,4.6,+10.78,16.41
2009,256,26,12.15,11.7,+2.05,+20.3,889,-113,-173,5.58,-158,-12.7,-19.5,0.63,-17.8,-39.7,-14,-6.18,-6.39,12.39
2008,256,36,10.1,17.8,-15,-59.8,1378,74.6,14.1,-4.13,5.47,5.41,1.02,-0.3,0.42,1.17,0.51,0.21,-2.39,18.34
2007,233,43,25.1,23.6,+6.3,+33.5,1338,119,57.2,16.5,60.2,8.87,4.28,1.23,4.53,12.9,5.8,2.6,+2.1,21.66
2006,229,38,18.8,19,-2.55,-11.9,1073,61,14.3,2.46,11.4,5.69,1.34,0.23,1.09,2.57,1.24,0.5,-3.61,18.71
2005,229,53,21.35,26.3,-9.25,-30.2,979,158,106,-4.09,92.6,16.2,10.8,-0.42,9.48,20.3,10.2,4.11,-0.46,20.81
2004,227,55,30.6,32.3,-3.1,-9.2,886,143,123,-3.55,98,16.1,13.8,-0.4,11.1,25.4,12,4.57,+0.87,19.32
2003,195,51,33.7,24.6,+20.9,+163,726,96.7,78.8,3.6,66.5,13.3,10.8,0.5,9.15,23.1,9.99,3.7,+3.06,17.1
2002,183,36,12.8,8.42,+5.05,+65.2,536,20,10.1,1.36,11.4,3.72,1.88,0.25,2.12,4.69,1.91,0.64,+1.01,13.27
2001,183,28,7.75,9.5,-6.15,-44.2,533,6.49,-2.35,-2.2,-6.75,1.22,-0.44,-0.41,-1.27,-2.81,-1.13,-0.37,-1.04,13.11
2000,178,-,13.9,15.7,-1.2,-7.9,-,-,-,-,12,-,-,-,-,-,-,0.67,-0.33,14.06
1999,168,-,15.1,19.9,-7,-31.7,-,-,-,-,16.8,-,-,-,-,-,-,1,+0.42,14.49
1998,155,-,22.1,22.6,-4.2,-16,-,-,-,-,8.8,-,-,-,-,-,-,0.58,-0.44,14.84
1997,131,-,26.3,30.9,-10.1,-27.7,-,-,-,-,13.1,-,-,-,-,-,-,1.02,-0.57,16.12
1996,113,-,36.4,34.9,+4.6,+14.5,-,-,-,-,17.9,-,-,-,-,-,-,1.59,+0.2,15.25
1995,108,-,31.8,31.6,-10.9,-25.5,-,-,-,-,15,-,-,-,-,-,-,1.39,+0.63,13.7
1994,108,-,42.7,32.3,+4.91,+13,-,-,-,-,8.16,-,-,-,-,-,-,0.75,+0.27,13.35
1993,88.2,-,37.79,24.2,+22.89,+154,-,-,-,-,4.26,-,-,-,-,-,-,0.48,+0.06,11.55
1992,88.2,-,14.9,18.8,-2.2,-12.9,-,-,-,-,3.72,-,-,-,-,-,-,0.42,+0.08,11.56
1991,88.2,-,-,-,-,-,-,-,-,-,2.99,-,-,-,-,-,-,0.34,-,11.14
1990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
