2017,14.4,55,43.4,42.2,+3.75,+9.5,37.4,11.3,4.22,2.25,5.56,30.3,11.3,6.01,15.2,13.5,7.27,3.85,+0.87,27.85
2016,14.4,55,39.65,41.7,-3.05,-7.1,34.1,11.3,3.67,1.33,4.31,33,10.8,3.91,12.8,10.8,5.94,2.98,-0.69,24.49
2015,14.4,55,42.7,44.7,-1.6,-3.6,29.5,11.8,4.87,1.28,5.3,39.8,16.5,4.34,18.3,13.6,7.59,3.67,+0.27,24.7
2014,14.4,57,44.3,45.4,-7.2,-14,23.7,10.4,4.02,1.75,4.92,43.8,16.9,7.38,20.9,12.2,7.55,3.4,-2.15,25.93
2013,14.4,70,51.5,38.3,+23.05,+81,19.9,9.28,3.51,5.29,8.02,46.5,17.6,26.5,40.2,21.1,13.4,5.55,+2.43,29.48
2012,14.4,55,28.45,33.1,-5.85,-17.1,18.9,9.12,3.59,1.66,4.51,48.3,19,8.78,23.9,12.8,7.91,3.12,-1.67,23.04
2011,14.4,62,34.3,32,+2.7,+8.5,18.6,8.84,3.4,4.24,6.93,47.6,18.3,22.8,37.3,17.6,11.6,4.79,+2.37,25.83
2010,14.4,55,31.6,24.9,+6.95,+28.2,18.5,8.89,2.57,1.44,3.5,48,13.9,7.81,18.9,9.93,5.94,2.42,+0.82,28.57
2009,14.4,45,24.65,17.9,+9.15,+59,18.4,8.78,3.38,-0.36,2.31,47.8,18.4,-1.95,12.6,9.09,4.47,1.6,-0.89,20.2
2008,14.4,51,15.5,18.7,-3.45,-18.2,21.3,9.1,3.3,0.43,3.61,42.7,15.5,2.03,16.9,15.5,7.44,2.49,-0.44,15.03
2007,14.7,55,18.95,16.8,+3.95,+26.3,20.9,8.94,3.16,1.74,4.21,42.7,15.1,8.29,20.1,20.2,8.92,2.93,+2.45,16.82
2006,14.9,43,15,12.6,+2.6,+21,18.2,8.71,2.82,-1.41,0.68,47.9,15.5,-7.77,3.76,3.97,1.56,0.48,-0.85,11.93
2005,15.2,47,12.4,12.9,-2.2,-15.1,16.1,7.95,2.02,0.5,1.93,49.4,12.5,3.13,12,10.8,4.91,1.33,+0.04,12.34
2004,15.9,51,14.6,12,+3.3,+29.2,14.9,7.29,1.59,0.69,2.05,49.1,10.7,4.65,13.8,10.8,5.99,1.29,+0.51,11.92
2003,17.5,47,11.3,7.83,+5.55,+96.5,16,7.63,2.02,0.07,1.37,47.7,12.6,0.45,8.56,6.88,4.23,0.78,+0.37,11.38
2002,18.1,-,5.75,10,-4.65,-44.7,-,-,-,-,0.71,-,-,-,-,-,-,0.41,+2.53,10
2001,18.1,32,10.4,16.8,-3.4,-24.6,16.3,5.83,0.37,-3.96,-3.7,35.7,2.24,-24.2,-22.6,-21.2,-12.7,-2.12,-5.3,9.64
2000,15.1,-,13.8,48.6,-38.2,-73.5,-,-,-,-,4.77,-,-,-,-,-,-,3.18,+1.26,14.69
1999,12.1,-,52,36.7,+8.2,+18.7,-,-,-,-,2.32,-,-,-,-,-,-,1.92,+0.26,16.5
1998,9.69,-,-,-,-,-,-,-,-,-,1.61,-,-,-,-,-,-,1.66,-6.05,18.23
1997,8.81,-,-,-,-,-,-,-,-,-,6.79,-,-,-,-,-,-,7.71,-,19.29
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
