2017,13.3,38,17,16.9,+6.55,+62.7,38.5,5.72,2.43,-0.01,2.12,14.9,6.32,-0.02,5.5,12.3,4.85,1.63,+2.74,13.78
2016,13.3,28,10.45,9.03,+1.1,+11.8,31.6,3.3,-0.4,-0.39,-1.44,10.4,-1.26,-1.24,-4.55,-7.99,-3.29,-1.11,+2.05,12.78
2015,13.3,28,9.35,10.4,-2.65,-22.1,25.3,0.49,-3.86,-0.52,-4.16,1.94,-15.3,-2.04,-16.5,-19.1,-8.48,-3.16,-3.26,14.91
2014,13.3,32,12,12.1,+1.4,+13.2,31,3.8,-0.16,0.42,0.14,12.2,-0.51,1.36,0.43,0.55,0.25,0.1,+0.6,18.29
2013,13.4,25,10.6,10.9,-1.3,-10.9,31.2,2.34,-1.15,0.57,-0.67,7.51,-3.7,1.83,-2.43,-3.01,-1.42,-0.5,-0.7,18.29
2012,13.5,39,11.9,13.2,-3.2,-21.2,34.2,3.89,0.29,0,0.27,11.4,0.86,-0.01,0.7,0.89,0.42,0.2,-0.9,18.44
2011,13.8,41,15.1,19.4,-10.45,-40.9,37.8,4.69,1.2,0.61,1.52,12.4,3.16,1.63,4.08,5.68,2.6,1.1,-0.51,19.55
2010,14.4,39,25.55,22.5,-2.4,-8.6,37.3,5.71,2.39,0.2,2.23,15.3,6.41,0.54,6.23,8.77,4.03,1.61,+0.66,18.07
2009,14.4,39,27.95,17.3,+15.6,+126,30.6,4.27,1.8,-0.19,1.32,14,5.88,-0.64,4.37,4.9,2.23,0.95,-0.86,18.39
2008,14.8,39,12.35,26.6,-25.15,-67.1,37.5,6.68,3.32,-0.17,2.65,17.8,8.86,-0.44,7.24,9.29,4.37,1.81,-2.49,18.95
2007,14.8,55,37.5,44.9,+0.25,+0.7,40.9,10.3,6.89,0.59,6.25,25.2,16.8,1.44,15.6,23.5,12,4.3,+0.31,20.01
2006,13.2,50,37.25,29.7,+9.05,+32.1,37.3,9.07,6.53,-0.43,5.01,24.3,17.5,-1.15,13.4,24.1,11.9,3.99,+1.47,18.36
2005,10.6,45,28.2,26.4,+1.9,+7.2,28.2,5.8,3.56,-0.26,2.56,20.6,12.6,-0.92,9.09,15.8,6.93,2.52,-0.24,17.01
2004,9.16,47,26.3,42.5,-31.7,-54.7,23.2,5.61,3.63,-0.54,2.51,24.1,15.6,-2.32,10.8,18.2,8.26,2.76,-1.59,16.26
2003,6.54,53,58,48.2,+9.5,+19.6,17.9,5.18,3.62,-0.15,2.73,28.9,20.2,-0.82,15.3,25.1,11.6,4.35,+0.76,19.64
2002,4.96,55,48.5,69,-25.5,-34.5,11.6,3.5,2.26,-0.04,1.77,30.1,19.4,-0.33,15.2,25.2,12.2,3.59,-0.72,17.95
2001,2.28,57,74,71.4,+23.5,+46.5,7.79,2.42,1.75,-0.08,1.4,31.1,22.4,-1.08,18,27.2,15.3,4.31,-1.56,15.81
2000,2.28,-,50.5,51.6,-19,-27.3,-,-,-,-,1.34,-,-,-,-,-,-,5.87,+3.67,16.41
1999,1.92,-,-,-,-,-,-,-,-,-,0.41,-,-,-,-,-,-,2.2,-7.67,12.5
1998,1.45,-,-,-,-,-,-,-,-,-,0.34,-,-,-,-,-,-,9.87,+9.87,12.46
1997,0.15,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,-,10.82
