2017,7.62,43,79,81.6,-3.6,-4.4,62,10.8,5.04,0.82,4.99,17.4,8.13,1.33,8.06,26.4,13.4,6.55,+0.03,25.38
2016,7.62,43,82.6,80.3,-7.3,-8.1,59,10.2,4.59,1.21,4.97,17.3,7.77,2.06,8.43,27.3,13.6,6.52,+0.62,24.31
2015,7.62,43,89.9,83.3,+18.9,+26.6,57.3,9.74,4.43,0.9,4.5,17,7.72,1.58,7.84,25.9,12.7,5.9,+1,23.45
2014,7.62,43,71,73.3,+10.9,+18.1,49.6,8.91,3.89,0.64,3.73,18,7.84,1.29,7.53,22.7,11.3,4.9,+0.88,22.18
2013,7.62,45,60.1,51,+15.1,+33.6,42,6.73,2.7,0.97,3.06,16,6.43,2.31,7.29,18.9,10.2,4.02,+0.36,20.98
2012,7.62,43,45,52.8,-11.5,-20.4,42.2,6.6,2.67,0.55,2.79,15.6,6.32,1.31,6.61,16.8,9.71,3.66,-0.61,21.54
2011,7.62,49,56.5,64.7,-7.5,-11.7,41.9,7.02,3.01,0.92,3.25,16.8,7.19,2.2,7.77,20.1,11,4.27,-0.73,22.03
2010,7.62,53,64,56.7,+14.5,+29.3,38.7,7.4,3.61,1,3.81,19.1,9.31,2.58,9.85,25.6,13.2,5,+1.64,20.49
2009,7.62,47,49.5,23.2,+39.74,+407,31,5.21,1.8,0.99,2.56,16.8,5.81,3.21,8.26,19.2,9.84,3.36,+2.62,18.53
2008,7.62,36,9.76,17.5,-13.14,-57.4,28.7,3.16,-0.04,0.67,0.56,11,-0.14,2.34,1.96,4.38,2.29,0.74,-1.15,16.52
2007,7.62,43,22.9,26,-1.4,-5.8,34.1,4.69,1.1,0.55,1.44,13.8,3.23,1.62,4.23,11.2,5.75,1.89,+0.32,17.2
2006,7.62,36,24.3,26.4,-6.65,-21.5,33.1,4.62,0.78,0.45,1.2,13.9,2.35,1.36,3.61,9.21,4.56,1.57,-1.45,16.53
2005,7.62,38,30.95,32.9,-6.75,-17.9,44.1,6.79,2.47,0.03,2.3,15.4,5.61,0.06,5.23,17.3,8.11,3.02,-0.98,17.57
2004,7.62,43,37.7,39.9,+3.6,+10.6,43.3,7.76,3.33,-0.2,3.05,17.9,7.7,-0.46,7.04,23.7,10.7,4,+0.81,17.42
2003,7.62,43,34.1,33.3,+2.7,+8.6,32.7,6.53,2.78,-0.13,2.43,20,8.5,-0.39,7.43,20.4,9.28,3.19,+1.13,16.24
2002,7.62,40,31.4,22.2,+20.9,+199,26.6,5.43,2.18,-0.49,1.57,20.4,8.18,-1.86,5.9,13.8,6.25,2.06,+1.12,14.97
2001,7.62,-,10.5,12.2,-2.4,-18.6,-,-,-,-,0.72,-,-,-,-,-,-,0.94,-0.79,13.94
2000,7.62,-,12.9,20.1,-3.5,-21.3,-,-,-,-,1.32,-,-,-,-,-,-,1.73,+0.51,14.41
1999,7.62,-,16.4,26.4,-23.6,-59,-,-,-,-,0.93,-,-,-,-,-,-,1.22,-0.72,13.77
1998,6.93,-,40,52.1,-4.5,-10.1,-,-,-,-,1.35,-,-,-,-,-,-,1.94,0,14.85
1997,6.3,-,44.5,45.7,-13,-22.6,-,-,-,-,1.22,-,-,-,-,-,-,1.94,+0.52,15.32
1996,6.3,-,-,-,-,-,-,-,-,-,0.9,-,-,-,-,-,-,1.42,+0.04,14.38
1995,6.3,-,-,-,-,-,-,-,-,-,0.87,-,-,-,-,-,-,1.38,-,14.07
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
