2017,54.7,26,6.43,5.8,+1.59,+32.9,78.3,6.75,1.1,-0.87,-0.9,8.61,1.41,-1.11,-0.1,-0.14,-0.06,-0.16,0,7.64
2016,54.7,32,4.84,4.04,+0.87,+21.9,69.7,7.07,1.7,-1.01,-0.9,10.2,2.44,-1.44,-0.56,-0.69,-0.3,-0.16,+0.9,7.79
2015,54.7,30,3.97,4.8,-2.03,-33.8,74.9,1.78,-3.81,-3.1,-5.81,2.38,-5.09,-4.14,-9.22,-11,-4.89,-1.06,-1.06,7.92
2014,54.7,34,6,5.76,+0.35,+6.2,90.1,5.78,0.44,0.08,0.03,6.41,0.49,0.09,0.18,0.24,0.11,0,+0.65,9.36
2013,54,28,5.65,5.88,-0.06,-1.1,101,3.42,-2.02,-3.21,-3.36,3.37,-1.99,-3.17,-4.21,-6.39,-3.17,-0.65,+0.08,8.86
2012,48.4,28,5.71,5.41,+0.18,+3.3,111,2.57,-3.48,-0.81,-3.52,2.31,-3.14,-0.73,-3.94,-6.08,-3.31,-0.73,-0.94,10.37
2011,48.4,36,5.53,7.86,-3.32,-37.5,109,11,3.94,-2.39,1.02,10,3.6,-2.19,1.37,2.05,1.13,0.21,-0.65,11.25
2010,48.4,40,8.85,7.24,+2.73,+44.6,81.3,9.25,3.91,0.23,3.32,11.4,4.81,0.28,5.06,6.41,3.22,0.86,+3.51,11.53
2009,55.2,26,6.12,5.52,+1.11,+22.2,65.3,-6.57,-15.8,-2.6,-14.7,-10.1,-24.3,-3.98,-28.3,-28,-13.1,-2.65,-2.22,7.69
2008,55.2,34,5.01,8.34,-1.49,-22.9,117,14.7,7.24,-9.07,-2.26,12.6,6.2,-7.77,-1.66,-2.46,-1.12,-0.43,-0.51,10.21
2007,49.2,38,6.5,7.1,-1.62,-20,95.9,6.4,0.16,0.37,0.38,6.67,0.17,0.38,0.7,0.9,0.43,0.08,+0.96,12.78
2006,45.5,36,8.12,5.45,+3.1,+61.8,71.9,4.15,-1.89,-2.12,-4,5.77,-2.64,-2.95,-5.66,-6.27,-3.43,-0.88,-0.53,10.86
2005,45.5,32,5.02,7.4,-5.43,-52,57.9,7.27,1,-2.57,-1.61,12.5,1.73,-4.45,-2.25,-2.3,-1.2,-0.35,-1.84,10.04
2004,45.2,45,10.45,10.9,-0.2,-1.9,73.1,15.4,9.22,-0.73,6.38,21.1,12.6,-1,8.73,13.6,6.21,1.49,+0.22,11.1
2003,42.5,53,10.65,8.4,+5.15,+93.6,46.9,6.84,3.3,2.15,5.39,14.6,7.03,4.58,11.5,14.3,6.07,1.27,+0.74,10.34
2002,42.5,36,5.5,4.77,+3.5,+175,36.9,6.97,3.63,-1.48,2.25,18.9,9.83,-4,6.09,7.43,2.73,0.53,+2.3,7.46
2001,42.5,23,2,2.52,-0.43,-17.7,25.1,1.87,-1.09,-6.28,-7.52,7.45,-4.37,-25.1,-30,-23.6,-9.18,-1.77,-0.57,6.78
2000,42.5,23,2.43,6.2,-2.47,-50.4,24.2,3.17,-0.03,-5.02,-5.09,13.1,-0.11,-20.8,-21,-12.8,-5.97,-1.2,+1.5,8.24
1999,42.5,26,5.6,9.5,-3.9,-41.1,12.3,0.72,-2.4,-9.31,-11.5,5.82,-19.5,-75.5,-92.8,-23.7,-13.7,-2.7,-1.93,10.45
1998,42.5,38,9.5,41,-13.4,-58.5,12.4,1.7,-1.33,-1.86,-3.05,13.7,-10.7,-15,-24.6,-6.66,-4.56,-0.77,-1.13,12.35
1997,25.9,51,22.9,23,+0.3,+1.3,12,1.46,-0.33,1.15,0.92,12.1,-2.72,9.58,7.67,3.07,2.17,0.36,-0.02,15.05
1996,13.6,47,22.6,26.1,-6.2,-21.5,12.3,1.7,0.46,0.02,0.4,13.8,3.74,0.13,3.26,1.92,1.31,0.38,-0.98,15.5
1995,7.13,-,28.8,31.7,-6.49,-18.4,-,-,-,-,0.86,-,-,-,-,-,-,1.36,-0.26,14.95
1994,4.84,-,-,-,-,-,-,-,-,-,0.79,-,-,-,-,-,-,1.62,+0.12,13.02
1993,4.12,-,-,-,-,-,-,-,-,-,0.62,-,-,-,-,-,-,1.5,-,13.43
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
