2017,8.16,73,28.55,31.1,-1.25,-4.2,9.81,5.09,2.56,-0.35,1.93,51.9,26,-3.61,19.7,13.7,11.4,2.38,-0.69,17.46
2016,7.99,77,29.8,29,+2.9,+10.8,11.4,5.75,2.77,0.1,2.41,50.4,24.2,0.9,21.1,17.4,14.2,3.07,+0.08,17.59
2015,7.83,80,26.9,27.4,+1.25,+4.9,10.9,5.27,2.45,0.28,2.31,48.3,22.4,2.57,21.2,17.5,14.7,2.99,+0.56,17.45
2014,7.7,73,25.65,28.2,+1.5,+6.2,10.3,4.84,2.15,0.16,1.86,46.9,20.9,1.58,18,15.2,13,2.43,+0.43,16.51
2013,7.51,75,24.15,19.8,+6.6,+37.6,8.28,4.06,1.56,0.19,1.5,49.1,18.8,2.31,18.1,13.3,11.6,2,+0.49,15.44
2012,7.47,68,17.55,19.4,+1.85,+11.8,8.1,3.82,1.34,-0.08,1.13,47.1,16.5,-1.04,13.9,10.1,8.9,1.51,-0.22,14.58
2011,7.45,70,15.7,18.3,-6.55,-29.4,8.55,3.7,1.3,0.26,1.29,43.3,15.3,2.99,15.1,11.6,10.2,1.73,+0.41,15.27
2010,7.44,61,22.25,23.7,-4.8,-17.7,9,3.9,1.62,-0.47,0.98,43.3,18,-5.27,10.9,8.99,7.89,1.32,-0.4,14.53
2009,7.41,66,27.05,19.1,+14.4,+114,9.67,3.58,1.21,0.32,1.28,37,12.5,3.27,13.2,11.8,10.3,1.72,-0.05,14.77
2008,7.41,73,12.65,21.5,-13.65,-51.9,8.15,3.67,1.3,0.1,1.31,45,15.9,1.27,16.1,11.4,10.3,1.77,-1.36,14.51
2007,7.41,86,26.3,35.2,-0.8,-3,10.2,4.3,2.26,0.24,2.29,42.2,22.2,2.32,22.4,20.1,18.4,3.13,+1.43,16.7
2006,7.03,73,27.1,23.5,-2.05,-7,7.63,2.88,1.19,0.01,1.14,37.7,15.6,0.16,14.9,11.8,10.2,1.7,-0.06,15.15
2005,6.27,61,29.15,45.1,-28.85,-49.7,6.91,2.73,1.32,-0.11,1.1,39.5,19.1,-1.57,15.9,12.3,10.2,1.76,-3.98,14.53
2004,5.1,-,58,97.8,-59,-50.4,-,-,-,-,2.9,-,-,-,-,-,-,5.74,-4.03,18.79
2003,3.59,-,117,98.8,+47.5,+68.3,-,-,-,-,3.44,-,-,-,-,-,-,9.77,+3.61,22.43
2002,2.51,-,-,-,-,-,-,-,-,-,1.55,-,-,-,-,-,-,6.16,+1.28,-
2001,1.63,-,-,-,-,-,-,-,-,-,0.79,-,-,-,-,-,-,4.88,+1.84,-
2000,1.27,-,-,-,-,-,-,-,-,-,0.25,-,-,-,-,-,-,3.04,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
