2017,8.63,49,98.3,119,-35.2,-26.4,70.7,14.6,7.67,-1.02,5,20.7,10.9,-1.44,7.08,13.6,7.57,5.79,-5.16,41.68
2016,8.63,57,133.5,140,+6,+4.7,73,19.1,11.9,0.86,9.46,26.2,16.4,1.17,13,26,14.6,10.95,+3.18,43.8
2015,8.63,60,127.5,83.2,+42.7,+50.4,60.4,14.9,8.01,1.4,6.71,24.6,13.3,2.31,11.1,20,11.4,7.77,+1.17,40.47
2014,8.63,53,84.8,93.2,-23.7,-21.8,59.4,14.3,7.48,0.43,5.7,24,12.6,0.72,9.6,18.9,10.3,6.6,+0.4,37.09
2013,8.63,55,108.5,64.3,+63.4,+141,60.2,12.7,6.65,0.2,5.36,21.1,11.1,0.33,8.9,20,10.5,6.2,+1.41,32.92
2012,8.63,43,45.1,33.3,+19.5,+76.2,53.5,10.5,4.89,0.77,4.14,19.7,9.15,1.43,7.74,17.4,9.41,4.79,+1.93,29.02
2011,8.63,43,25.6,32.8,-13,-33.7,47.9,7.81,2.83,0.33,2.47,16.3,5.91,0.68,5.15,11.2,5.95,2.86,-1.29,26.13
2010,8.63,45,38.6,45.1,-18.9,-32.9,48.9,10.1,4.74,-0.59,3.58,20.6,9.69,-1.21,7.32,17,9.1,4.15,+0.93,24.87
2009,8.63,45,57.5,34.7,+41.55,+260,37,7.93,3.4,0.03,2.78,21.4,9.18,0.07,7.51,13.7,7.83,3.22,+0.45,23.82
2008,8.63,41,15.95,22.8,-15.8,-49.8,43,6.48,1.61,-0.17,2.4,15.1,3.75,-0.39,5.57,12.5,6.82,2.77,-0.67,23.16
2007,7.85,41,31.75,39.9,+1.85,+6.2,51.1,9.16,3.96,-0.34,2.7,17.9,7.75,-0.67,5.13,15,7.65,3.44,+1.85,23.28
2006,7.85,34,29.9,23.5,-3.3,-9.9,38.1,6.36,2.41,-0.89,1.25,16.7,6.32,-2.34,2.87,6.65,3.49,1.59,-1.54,20.79
2005,7.07,43,33.2,53,-33.8,-50.4,41.5,7.23,2.55,0,2.15,17.4,6.15,0,5.02,15.3,7.42,3.13,-2.26,22.3
2004,5.39,43,67,66.6,+2.5,+3.9,38.4,7.74,3.48,-0.13,2.76,20.2,9.07,-0.33,7.18,25.2,10.8,5.39,+0.93,20.33
2003,4.24,-,64.5,48.5,+34.5,+115,-,-,-,-,1.86,-,-,-,-,-,-,4.46,+2.16,17.78
2002,3.7,-,-,-,-,-,-,-,-,-,0.85,-,-,-,-,-,-,2.3,-1.84,15.13
2001,3.02,-,-,-,-,-,-,-,-,-,1.25,-,-,-,-,-,-,4.14,-,16.96
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
