上市,3002,歐格,1997,,,0,0,0,0,0,0,0,,,,,,
上市,3002,歐格,1998,,,0,0,0,1.65,0,1.65,1.65,,,,,,
上市,3002,歐格,1999,1.23,5.07,0,0,0,3.4,0,3.4,3.4,,,0.0,0,0.0,
上市,3002,歐格,2000,1.06,2.62,0,0,0,2.25,0.35,2.6,2.6,,,0.0,0,0.0,
上市,3002,歐格,2001,1.3,2.54,0,0,0,2,0,2,2,,,0.0,0,0.0,
上市,3002,歐格,2002,0.67,1.08,0,0,0,1,0,1,1,,,0.02,3.14,0.01,
上市,3002,歐格,2003,1.29,1.89,0.32,0,0.32,1.27,0,1.27,1.59,,,0.04,3.1,0.0,
上市,3002,歐格,2004,1.45,1.94,0.4,0,0.4,0.8,0,0.8,1.2,,,0.04,2.98,0.01,
上市,3002,歐格,2005,1.72,2.18,0.5,0,0.5,1,0,1,1.5,,,0.06,3.19,0.01,
上市,3002,歐格,2006,2.01,2.29,1.3,0,1.3,0.5,0,0.5,1.8,,,0.06,3.09,0.02,
上市,3002,歐格,2007,1.96,2.04,1.3,0,1.3,0.5,0,0.5,1.8,,,0.06,3.16,0.02,570
上市,3002,歐格,2008,1.41,1.38,1,0,1,0,0,0,1,1.02,0,0.04,2.82,0.06,0
上市,3002,歐格,2009,2.3,2.26,1.8,0,1.8,0,0,0,1.8,1.84,0,0.08,3.31,0.11,0
上市,3002,歐格,2010,1.19,1.17,0.6,0,0.6,0,0,0,0.6,0.61,0,0.01,0.49,0.01,0
上市,3002,歐格,2011,0.11,0.11,0.3,0,0.3,0,0,0,0.3,0.31,0,0.0,1.22,0.0,0
上市,3002,歐格,2012,0.56,0.55,0.4,0,0.4,0,0,0,0.4,0.41,0,0.02,2.8,0.02,0
上市,3002,歐格,2013,0.51,0.5,1,0,1,0,0,0,1,1.02,0,0.04,8.11,0.06,0
上市,3002,歐格,2014,0.78,0.77,0.8,0,0.8,0,0,0,0.8,0.82,0,0.02,3.16,0.04,0
上市,3002,歐格,2015,0.42,0.41,0.35,0,0.35,0,0,0,0.35,0.36,0,,,,
上市,3002,歐格,2016,0.6,0.59,0.5,0,0.5,0,0,0,0.5,0.51,0,,,,
上市,3002,歐格,2017,0.75,0.73,0.25,0,0.25,0,0,0,0.25,0.26,0,,,,
