上市,3006,晶豪科,1998,,,0.21,0,0.21,0.39,0,0.39,0.6,,,,,,
上市,3006,晶豪科,1999,,,0,0,0,6.3,0,6.3,6.3,,,,,,
上市,3006,晶豪科,2000,14.73,26.56,2.6,0,2.6,6.4,0,6.4,9,,,,,,
上市,3006,晶豪科,2001,12.83,12.83,1.5,0,1.5,3,0,3,4.5,,,0.0,0,0.0,
上市,3006,晶豪科,2002,11.41,8.3,1.8,0,1.8,1.2,0,1.2,3,,,0.1,0.9,0.62,
上市,3006,晶豪科,2003,10.2,6.45,2,0,2,1,0,1,3,,,0.09,0.9,0.79,
上市,3006,晶豪科,2004,16.84,9.47,2.5,0,2.5,1.2,0,1.2,3.7,,,0.15,0.9,1.11,
上市,3006,晶豪科,2005,1.71,0.83,1,0,1,0.34,0,0.34,1.34,,,0.02,0.91,0.13,
上市,3006,晶豪科,2006,4.3,1.99,1.83,0,1.83,0.3,0,0.3,2.13,,,0.04,0.87,0.72,
上市,3006,晶豪科,2007,7.74,3.4,2.2,0,2.2,0.3,0,0.3,2.5,,,0.07,0.89,0.88,"4,821"
上市,3006,晶豪科,2008,0.46,0.19,1,0,1,0,0,0,1,2.43,0,0.01,1.37,0.16,0
上市,3006,晶豪科,2009,1.5,0.62,1,0,1,0,0,0,1,2.46,0,0.01,0.9,0.33,0
上市,3006,晶豪科,2010,3.8,1.55,1,0,1,0,0,0,1,2.47,0,0.02,0.43,1.21,0
上市,3006,晶豪科,2011,-2.14,-0.87,0,0.5,0.5,0,0,0,0.5,1.3,0,0.0,0,0.0,0
上市,3006,晶豪科,2012,-1.74,-0.68,0,0.6,0.6,0,0,0,0.6,1.6,0,0.0,0,0.0,0
上市,3006,晶豪科,2013,6.7,2.62,1.5,0.5,2,0,0,0,2,5.32,0,0.07,1.11,1.84,0
上市,3006,晶豪科,2014,11.24,4.34,2,0.65,2.65,0,0,0,2.65,7.23,0,0.1,0.9,2.5,0
上市,3006,晶豪科,2015,4.91,1.85,0.97,0.19,1.16,0,0,0,1.16,3.28,0,,,,
上市,3006,晶豪科,2016,5.98,2.19,0.8,0.62,1.43,0,0,0,1.43,4.05,0,,,,
上市,3006,晶豪科,2017,8.65,3.11,2,0.24,2.24,0,0,0,2.24,6.4,0,,,,
