上市,01004T,土銀富邦R2,2006,,,0.48,0,0.48,0,0,0,0.48,,,,,,
上市,01004T,土銀富邦R2,2007,,,0.41,0,0.41,0,0,0,0.41,,,,,,
上市,01004T,土銀富邦R2,2008,,,0.4,0,0.4,0,0,0,0.4,,,,,,
上市,01004T,土銀富邦R2,2009,,,0.43,0,0.43,0,0,0,0.43,,,,,,
上市,01004T,土銀富邦R2,2010,,,0.37,0,0.37,0,0,0,0.37,,,,,,
上市,01004T,土銀富邦R2,2011,,,0.37,0,0.37,0,0,0,0.37,,,,,,
上市,01004T,土銀富邦R2,2012,,,0.37,0,0.37,0,0,0,0.37,,,,,,
上市,01004T,土銀富邦R2,2013,,,0.39,0,0.39,0,0,0,0.39,,,,,,
上市,01004T,土銀富邦R2,2014,,,0.4,0,0.4,0,0,0,0.4,,,,,,
上市,01004T,土銀富邦R2,2015,,,0.4,0,0.4,0,0,0,0.4,,,,,,
上市,01004T,土銀富邦R2,2016,,,0.38,0,0.38,0,0,0,0.38,,,,,,
上市,01004T,土銀富邦R2,2017,,,0.19,0,0.19,0,0,0,0.19,,,,,,
